,node_ID,highway,osmid,y,x,geometry
0,6241026052,,6241026052,0.3487386,32.5916098,POINT (32.5916098 0.3487386)
1,1470693384,,1470693384,0.2974663,32.6066361,POINT (32.6066361 0.2974663)
2,1470693385,,1470693385,0.2976336,32.6070727,POINT (32.6070727 0.2976336)
3,579895309,,579895309,0.3144656,32.611184,POINT (32.611184 0.3144656)
4,6240796685,,6240796685,0.3278285,32.5463802,POINT (32.5463802 0.3278285)
5,3942350863,,3942350863,0.3142537,32.5850123,POINT (32.5850123 0.3142537)
6,3942350866,,3942350866,0.3144968,32.5849564,POINT (32.5849564 0.3144968)
7,556859411,,556859411,0.3174025,32.5687406,POINT (32.5687406 0.3174025)
8,6241026069,,6241026069,0.3485616,32.5953881,POINT (32.5953881 0.3485616)
9,1803190293,,1803190293,0.3902369,32.5773235,POINT (32.5773235 0.3902369)
10,556859415,,556859415,0.3177983,32.5688028,POINT (32.5688028 0.3177983)
11,579895322,,579895322,0.315338,32.6113154,POINT (32.6113154 0.315338)
12,6241026075,,6241026075,0.344589,32.5955044,POINT (32.5955044 0.344589)
13,556859419,,556859419,0.3183185,32.5675678,POINT (32.5675678 0.3183185)
14,1803190301,,1803190301,0.3897733,32.5793035,POINT (32.5793035 0.3897733)
15,556859424,,556859424,0.3130779,32.5694285,POINT (32.5694285 0.3130779)
16,3942350882,,3942350882,0.3136726,32.585415,POINT (32.585415 0.3136726)
17,2435317795,,2435317795,0.3799442,32.607037,POINT (32.607037 0.3799442)
18,353730600,,353730600,0.3059516,32.5501341,POINT (32.5501341 0.3059516)
19,3842539560,,3842539560,0.4026673,32.576268,POINT (32.576268 0.4026673)
20,6240796716,,6240796716,0.3254427,32.5440373,POINT (32.5440373 0.3254427)
21,6221168688,,6221168688,0.3283472,32.5342251,POINT (32.5342251 0.3283472)
22,6227165233,,6227165233,0.2600225,32.6030499,POINT (32.6030499 0.2600225)
23,6227165234,,6227165234,0.259877,32.602907,POINT (32.602907 0.259877)
24,6009716788,,6009716788,0.2556794,32.6326903,POINT (32.6326903 0.2556794)
25,6227165241,,6227165241,0.2594484,32.6032841,POINT (32.6032841 0.2594484)
26,6240796730,,6240796730,0.3269794,32.5442627,POINT (32.5442627 0.3269794)
27,3797024827,,3797024827,0.2913537,32.5735811,POINT (32.5735811 0.2913537)
28,6221168698,,6221168698,0.3277668,32.5341278,POINT (32.5341278 0.3277668)
29,6221168699,,6221168699,0.3251229,32.534848,POINT (32.534848 0.3251229)
30,3797024830,,3797024830,0.2904699,32.5733672,POINT (32.5733672 0.2904699)
31,6221168703,,6221168703,0.3199063,32.5358648,POINT (32.5358648 0.3199063)
32,6221168702,,6221168702,0.325489,32.5344463,POINT (32.5344463 0.325489)
33,6227165244,,6227165244,0.2534517,32.6087228,POINT (32.6087228 0.2534517)
34,1803190338,,1803190338,0.3903523,32.5777861,POINT (32.5777861 0.3903523)
35,6221168707,,6221168707,0.3201146,32.5354153,POINT (32.5354153 0.3201146)
36,6221168708,,6221168708,0.3204284,32.5343384,POINT (32.5343384 0.3204284)
37,3797024837,,3797024837,0.2888459,32.5738654,POINT (32.5738654 0.2888459)
38,6221168710,,6221168710,0.3208342,32.5337854,POINT (32.5337854 0.3208342)
39,6227165257,,6227165257,0.2521871,32.6082983,POINT (32.6082983 0.2521871)
40,3797024845,,3797024845,0.2876107,32.5745098,POINT (32.5745098 0.2876107)
41,6229393486,,6229393486,0.3570539,32.5818681,POINT (32.5818681 0.3570539)
42,3797024846,,3797024846,0.2886018,32.5731637,POINT (32.5731637 0.2886018)
43,6240796751,,6240796751,0.3265029,32.5430404,POINT (32.5430404 0.3265029)
44,556859473,,556859473,0.3161886,32.5699761,POINT (32.5699761 0.3161886)
45,6221168720,,6221168720,0.3206081,32.5347608,POINT (32.5347608 0.3206081)
46,3892281424,,3892281424,0.2419249,32.6166361,POINT (32.6166361 0.2419249)
47,556859477,,556859477,0.3162847,32.5703422,POINT (32.5703422 0.3162847)
48,6226477141,,6226477141,0.3641203,32.5566648,POINT (32.5566648 0.3641203)
49,6221168725,,6221168725,0.320952,32.5365846,POINT (32.5365846 0.320952)
50,3892281432,,3892281432,0.2418553,32.6157166,POINT (32.6157166 0.2418553)
51,556859484,,556859484,0.3161085,32.5695164,POINT (32.5695164 0.3161085)
52,6229393504,,6229393504,0.3590965,32.580921,POINT (32.580921 0.3590965)
53,556859488,,556859488,0.3180562,32.5696011,POINT (32.5696011 0.3180562)
54,6221168737,,6221168737,0.3214141,32.5373572,POINT (32.5373572 0.3214141)
55,6221168740,,6221168740,0.3218325,32.536798,POINT (32.536798 0.3218325)
56,6226477160,,6226477160,0.3640616,32.5549486,POINT (32.5549486 0.3640616)
57,1467908204,,1467908204,0.2837331,32.5906575,POINT (32.5906575 0.2837331)
58,6229393520,,6229393520,0.3578349,32.5812972,POINT (32.5812972 0.3578349)
59,1467908210,,1467908210,0.2846202,32.5991579,POINT (32.5991579 0.2846202)
60,6226477172,,6226477172,0.3681307,32.5562319,POINT (32.5562319 0.3681307)
61,6221168756,,6221168756,0.3254352,32.5387846,POINT (32.5387846 0.3254352)
62,6221168758,,6221168758,0.3281376,32.5375845,POINT (32.5375845 0.3281376)
63,1467908214,,1467908214,0.2841802,32.5960802,POINT (32.5960802 0.2841802)
64,5806620791,,5806620791,0.2388041,32.6193547,POINT (32.6193547 0.2388041)
65,556859513,,556859513,0.3179871,32.570503,POINT (32.570503 0.3179871)
66,6226477180,,6226477180,0.3676232,32.5543595,POINT (32.5543595 0.3676232)
67,3988947069,,3988947069,0.2972424,32.6220735,POINT (32.6220735 0.2972424)
68,3988947070,,3988947070,0.2981107,32.6227679,POINT (32.6227679 0.2981107)
69,1467908223,,1467908223,0.2863912,32.590534,POINT (32.590534 0.2863912)
70,6221168769,,6221168769,0.3267179,32.5366269,POINT (32.5366269 0.3267179)
71,1467908226,,1467908226,0.2857588,32.5961095,POINT (32.5961095 0.2857588)
72,556859526,,556859526,0.3165351,32.5741056,POINT (32.5741056 0.3165351)
73,1467908231,,1467908231,0.2854691,32.5932228,POINT (32.5932228 0.2854691)
74,1467908234,,1467908234,0.2878251,32.5965797,POINT (32.5965797 0.2878251)
75,1467908236,,1467908236,0.2862939,32.5920447,POINT (32.5920447 0.2862939)
76,1467908240,,1467908240,0.2849984,32.5981091,POINT (32.5981091 0.2849984)
77,5270536338,,5270536338,0.2731135,32.5922956,POINT (32.5922956 0.2731135)
78,579895444,,579895444,0.3136975,32.6174319,POINT (32.6174319 0.3136975)
79,1467908245,,1467908245,0.2834172,32.592286,POINT (32.592286 0.2834172)
80,5270536342,,5270536342,0.2728413,32.5925423,POINT (32.5925423 0.2728413)
81,5508890775,,5508890775,0.3281121,32.5523713,POINT (32.5523713 0.3281121)
82,5270536348,,5270536348,0.2716559,32.593181,POINT (32.593181 0.2716559)
83,1467908255,,1467908255,0.2851851,32.5978007,POINT (32.5978007 0.2851851)
84,1467908258,,1467908258,0.2853734,32.5971301,POINT (32.5971301 0.2853734)
85,1467908260,,1467908260,0.2862636,32.5922136,POINT (32.5922136 0.2862636)
86,6225166509,,6225166509,0.3698846,32.5664111,POINT (32.5664111 0.3698846)
87,1467908270,,1467908270,0.2877985,32.5975217,POINT (32.5975217 0.2877985)
88,3481960627,,3481960627,0.3105272,32.610267,POINT (32.610267 0.3105272)
89,5532680374,,5532680374,0.3290945,32.5425862,POINT (32.5425862 0.3290945)
90,1467908285,,1467908285,0.284177,32.5995455,POINT (32.5995455 0.284177)
91,1467908287,,1467908287,0.2833903,32.5911101,POINT (32.5911101 0.2833903)
92,1467908288,,1467908288,0.2876952,32.5978711,POINT (32.5978711 0.2876952)
93,3857121474,,3857121474,0.2279242,32.6205875,POINT (32.6205875 0.2279242)
94,6191317188,,6191317188,0.3805919,32.5874408,POINT (32.5874408 0.3805919)
95,3843686597,,3843686597,0.3206282,32.5375567,POINT (32.5375567 0.3206282)
96,1467908304,,1467908304,0.2858178,32.5840839,POINT (32.5840839 0.2858178)
97,3857121494,,3857121494,0.2317976,32.622449,POINT (32.622449 0.2317976)
98,2082996439,,2082996439,0.2748663,32.605368,POINT (32.605368 0.2748663)
99,579895515,,579895515,0.3165212,32.6182231,POINT (32.6182231 0.3165212)
100,6225199323,,6225199323,0.3500623,32.6239564,POINT (32.6239564 0.3500623)
101,6191317211,,6191317211,0.3851009,32.5863692,POINT (32.5863692 0.3851009)
102,6191317212,,6191317212,0.3854957,32.5862348,POINT (32.5862348 0.3854957)
103,1127710942,,1127710942,0.2686907,32.6333574,POINT (32.6333574 0.2686907)
104,1467908320,,1467908320,0.2849006,32.5985592,POINT (32.5985592 0.2849006)
105,3843686625,,3843686625,0.3199698,32.5359236,POINT (32.5359236 0.3199698)
106,1127710948,,1127710948,0.2745469,32.6336398,POINT (32.6336398 0.2745469)
107,1127710950,,1127710950,0.2618994,32.6324697,POINT (32.6324697 0.2618994)
108,579895527,,579895527,0.3174821,32.6181474,POINT (32.6181474 0.3174821)
109,6191317223,,6191317223,0.3854895,32.584662,POINT (32.584662 0.3854895)
110,579895529,,579895529,0.3176537,32.6171335,POINT (32.6171335 0.3176537)
111,5828116713,,5828116713,0.3539769,32.5876332,POINT (32.5876332 0.3539769)
112,579895531,,579895531,0.3089514,32.6193067,POINT (32.6193067 0.3089514)
113,6225166571,,6225166571,0.360393,32.5645259,POINT (32.5645259 0.360393)
114,556859627,,556859627,0.3221018,32.5641197,POINT (32.5641197 0.3221018)
115,6224642283,,6224642283,0.3320073,32.5387117,POINT (32.5387117 0.3320073)
116,6225166575,,6225166575,0.3609592,32.5650205,POINT (32.5650205 0.3609592)
117,579895536,,579895536,0.3079376,32.6205486,POINT (32.6205486 0.3079376)
118,1467908330,,1467908330,0.2857589,32.5932598,POINT (32.5932598 0.2857589)
119,6229426415,,6229426415,0.289999,32.5440468,POINT (32.5440468 0.289999)
120,579895539,,579895539,0.3102231,32.6196685,POINT (32.6196685 0.3102231)
121,1127710959,,1127710959,0.2673282,32.6338335,POINT (32.6338335 0.2673282)
122,1127710961,,1127710961,0.2757224,32.6357542,POINT (32.6357542 0.2757224)
123,5489688824,,5489688824,0.3066822,32.5492622,POINT (32.5492622 0.3066822)
124,6225166586,,6225166586,0.3619489,32.5652841,POINT (32.5652841 0.3619489)
125,1127710972,,1127710972,0.2656149,32.6302976,POINT (32.6302976 0.2656149)
126,6233030909,,6233030909,0.3268462,32.5509296,POINT (32.5509296 0.3268462)
127,579895550,,579895550,0.3080507,32.6231617,POINT (32.6231617 0.3080507)
128,6233030911,,6233030911,0.3235492,32.553429,POINT (32.553429 0.3235492)
129,6235750656,,6235750656,0.3550263,32.5967051,POINT (32.5967051 0.3550263)
130,6235750657,,6235750657,0.3544885,32.5953754,POINT (32.5953754 0.3544885)
131,579895553,,579895553,0.3088384,32.6216097,POINT (32.6216097 0.3088384)
132,6233030915,,6233030915,0.321573,32.5550092,POINT (32.5550092 0.321573)
133,1127710977,,1127710977,0.2709468,32.6316892,POINT (32.6316892 0.2709468)
134,3843686661,,3843686661,0.3227753,32.5389078,POINT (32.5389078 0.3227753)
135,579895558,,579895558,0.3094517,32.6222049,POINT (32.6222049 0.3094517)
136,6235750663,,6235750663,0.3548614,32.5975426,POINT (32.5975426 0.3548614)
137,3855548679,,3855548679,0.2982538,32.6242588,POINT (32.6242588 0.2982538)
138,3843686662,,3843686662,0.3218717,32.5405057,POINT (32.5405057 0.3218717)
139,566493450,,566493450,0.3493748,32.6256109,POINT (32.6256109 0.3493748)
140,6147080458,,6147080458,0.3604042,32.6018187,POINT (32.6018187 0.3604042)
141,5507973384,,5507973384,0.2802709,32.6218039,POINT (32.6218039 0.2802709)
142,6235750669,,6235750669,0.3554333,32.597487,POINT (32.597487 0.3554333)
143,6235750670,,6235750670,0.35474,32.5981126,POINT (32.5981126 0.35474)
144,5507973387,,5507973387,0.2799585,32.6238933,POINT (32.6238933 0.2799585)
145,1127710986,,1127710986,0.2754367,32.6336161,POINT (32.6336161 0.2754367)
146,1127710993,,1127710993,0.2723376,32.6312392,POINT (32.6312392 0.2723376)
147,6235750674,,6235750674,0.3547002,32.5984601,POINT (32.5984601 0.3547002)
148,579895570,,579895570,0.3098687,32.6231523,POINT (32.6231523 0.3098687)
149,579895572,,579895572,0.3090359,32.6212929,POINT (32.6212929 0.3090359)
150,6147080467,,6147080467,0.3625176,32.601399,POINT (32.601399 0.3625176)
151,556859667,,556859667,0.3192941,32.5689814,POINT (32.5689814 0.3192941)
152,5714706708,,5714706708,0.3023506,32.536814,POINT (32.536814 0.3023506)
153,5507973399,,5507973399,0.2778516,32.622271,POINT (32.622271 0.2778516)
154,5507973398,,5507973398,0.2786616,32.6223645,POINT (32.6223645 0.2786616)
155,5505253658,,5505253658,0.2778698,32.6268955,POINT (32.6268955 0.2778698)
156,5505253655,,5505253655,0.2781324,32.6271044,POINT (32.6271044 0.2781324)
157,5505253656,,5505253656,0.2786428,32.6263449,POINT (32.6263449 0.2786428)
158,5505253659,,5505253659,0.2785088,32.6274821,POINT (32.6274821 0.2785088)
159,566493470,,566493470,0.3508603,32.6255562,POINT (32.6255562 0.3508603)
160,1127710999,,1127710999,0.2765176,32.6327415,POINT (32.6327415 0.2765176)
161,566493472,,566493472,0.3513007,32.6264251,POINT (32.6264251 0.3513007)
162,6225166625,,6225166625,0.3610553,32.5663145,POINT (32.5663145 0.3610553)
163,1127711009,,1127711009,0.2684894,32.6348167,POINT (32.6348167 0.2684894)
164,566493475,,566493475,0.3512049,32.6263127,POINT (32.6263127 0.3512049)
165,579895591,,579895591,0.3129894,32.619803,POINT (32.619803 0.3129894)
166,6225166631,,6225166631,0.3620931,32.566023,POINT (32.566023 0.3620931)
167,1127711024,,1127711024,0.2703376,32.6285844,POINT (32.6285844 0.2703376)
168,6240895282,,6240895282,0.3493623,32.5975011,POINT (32.5975011 0.3493623)
169,1127711027,,1127711027,0.2670452,32.634158,POINT (32.634158 0.2670452)
170,6240895284,,6240895284,0.3489326,32.5977315,POINT (32.5977315 0.3489326)
171,579895605,,579895605,0.3096886,32.6258036,POINT (32.6258036 0.3096886)
172,6219202877,,6219202877,0.2879599,32.6344606,POINT (32.6344606 0.2879599)
173,556859710,,556859710,0.3221219,32.5693825,POINT (32.5693825 0.3221219)
174,579895615,,579895615,0.3083758,32.6288731,POINT (32.6288731 0.3083758)
175,1127711041,,1127711041,0.2748008,32.6340954,POINT (32.6340954 0.2748008)
176,5998641478,,5998641478,0.2559945,32.6289915,POINT (32.6289915 0.2559945)
177,579895624,,579895624,0.309618,32.6287428,POINT (32.6287428 0.309618)
178,6233030985,,6233030985,0.2809837,32.553307,POINT (32.553307 0.2809837)
179,1127711052,,1127711052,0.2682917,32.6353745,POINT (32.6353745 0.2682917)
180,579895629,,579895629,0.3090153,32.6270477,POINT (32.6270477 0.3090153)
181,6225166669,,6225166669,0.3651447,32.5619122,POINT (32.5619122 0.3651447)
182,6233030989,,6233030989,0.2808302,32.5535282,POINT (32.5535282 0.2808302)
183,6225166672,,6225166672,0.3655041,32.5616867,POINT (32.5616867 0.3655041)
184,6225166673,,6225166673,0.3650294,32.5622964,POINT (32.5622964 0.3650294)
185,6233030994,,6233030994,0.2815863,32.5543515,POINT (32.5543515 0.2815863)
186,6233030992,,6233030992,0.2811038,32.5536557,POINT (32.5536557 0.2811038)
187,6225166676,,6225166676,0.3648899,32.5627663,POINT (32.5627663 0.3648899)
188,3843686741,,3843686741,0.2703668,32.5865448,POINT (32.5865448 0.2703668)
189,6225166678,,6225166678,0.3667326,32.5634001,POINT (32.5634001 0.3667326)
190,6230886150,,6230886150,0.3129291,32.5507025,POINT (32.5507025 0.3129291)
191,579895640,,579895640,0.3106388,32.6254535,POINT (32.6254535 0.3106388)
192,1127711062,,1127711062,0.2658247,32.6306498,POINT (32.6306498 0.2658247)
193,579895642,,579895642,0.3112716,32.6251551,POINT (32.6251551 0.3112716)
194,1127711061,,1127711061,0.2691512,32.6300611,POINT (32.6300611 0.2691512)
195,1127711065,,1127711065,0.2685756,32.6320741,POINT (32.6320741 0.2685756)
196,6225166685,,6225166685,0.3667869,32.5628201,POINT (32.5628201 0.3667869)
197,6233031006,,6233031006,0.2824677,32.5537938,POINT (32.5537938 0.2824677)
198,1127711067,,1127711067,0.2688603,32.6350298,POINT (32.6350298 0.2688603)
199,6233031008,,6233031008,0.282182,32.5538649,POINT (32.5538649 0.282182)
200,1127711074,,1127711074,0.2740515,32.6343231,POINT (32.6343231 0.2740515)
201,556859747,,556859747,0.3224064,32.5737408,POINT (32.5737408 0.3224064)
202,6233031014,,6233031014,0.2812271,32.5545649,POINT (32.5545649 0.2812271)
203,1127711081,,1127711081,0.2673925,32.6315564,POINT (32.6315564 0.2673925)
204,579895658,,579895658,0.311571,32.6250183,POINT (32.6250183 0.311571)
205,353730923,,353730923,0.3245352,32.5604681,POINT (32.5604681 0.3245352)
206,579895660,,579895660,0.3105986,32.624275,POINT (32.624275 0.3105986)
207,5484762458,,5484762458,0.2806032,32.5515117,POINT (32.5515117 0.2806032)
208,566493552,,566493552,0.3419478,32.6336983,POINT (32.6336983 0.3419478)
209,579895664,,579895664,0.3128875,32.6244239,POINT (32.6244239 0.3128875)
210,6225166706,,6225166706,0.3652212,32.5643174,POINT (32.5643174 0.3652212)
211,1127711089,,1127711089,0.2758846,32.6332324,POINT (32.6332324 0.2758846)
212,353730932,,353730932,0.3106493,32.5574647,POINT (32.5574647 0.3106493)
213,566493558,,566493558,0.3432814,32.6331973,POINT (32.6331973 0.3432814)
214,566493560,,566493560,0.3426935,32.6333544,POINT (32.6333544 0.3426935)
215,353730936,,353730936,0.3180581,32.5575846,POINT (32.5575846 0.3180581)
216,1127711096,,1127711096,0.26603,32.6312639,POINT (32.6312639 0.26603)
217,1613922684,,1613922684,0.2978969,32.6178569,POINT (32.6178569 0.2978969)
218,4484399488,,4484399488,0.3274617,32.5826308,POINT (32.5826308 0.3274617)
219,566493569,,566493569,0.3425797,32.6322382,POINT (32.6322382 0.3425797)
220,353730944,,353730944,0.3243424,32.5602821,POINT (32.5602821 0.3243424)
221,579895689,,579895689,0.311901,32.6267175,POINT (32.6267175 0.311901)
222,566493578,,566493578,0.3426026,32.6333946,POINT (32.6333946 0.3426026)
223,1127711115,,1127711115,0.2663983,32.6317887,POINT (32.6317887 0.2663983)
224,566493580,,566493580,0.3427669,32.6338973,POINT (32.6338973 0.3427669)
225,1127711113,,1127711113,0.2686049,32.6313417,POINT (32.6313417 0.2686049)
226,556859790,,556859790,0.3244872,32.5657084,POINT (32.5657084 0.3244872)
227,3892412815,,3892412815,0.3999545,32.5689593,POINT (32.5689593 0.3999545)
228,4934631829,,4934631829,0.2832991,32.5728234,POINT (32.5728234 0.2832991)
229,4934631830,,4934631830,0.2826705,32.5721182,POINT (32.5721182 0.2826705)
230,1127711125,,1127711125,0.2709397,32.6301776,POINT (32.6301776 0.2709397)
231,1127711135,,1127711135,0.2692727,32.6301186,POINT (32.6301186 0.2692727)
232,1127711136,,1127711136,0.2662177,32.6300061,POINT (32.6300061 0.2662177)
233,1613922722,,1613922722,0.298074,32.6173178,POINT (32.6173178 0.298074)
234,579895715,,579895715,0.3157052,32.6217979,POINT (32.6217979 0.3157052)
235,566493604,,566493604,0.3447447,32.6310641,POINT (32.6310641 0.3447447)
236,579895717,,579895717,0.3156408,32.6198378,POINT (32.6198378 0.3156408)
237,4934631843,,4934631843,0.2830014,32.5733001,POINT (32.5733001 0.2830014)
238,1127711140,,1127711140,0.2706013,32.6267897,POINT (32.6267897 0.2706013)
239,2052325800,,2052325800,0.3500657,32.5572693,POINT (32.5572693 0.3500657)
240,1127711138,,1127711138,0.267646,32.6286313,POINT (32.6286313 0.267646)
241,579895722,,579895722,0.3149608,32.6198921,POINT (32.6198921 0.3149608)
242,1127711143,,1127711143,0.2708098,32.6322873,POINT (32.6322873 0.2708098)
243,3843654060,,3843654060,0.3221931,32.5387582,POINT (32.5387582 0.3221931)
244,1127711149,,1127711149,0.2676318,32.6317751,POINT (32.6317751 0.2676318)
245,579895726,,579895726,0.3148864,32.6189728,POINT (32.6189728 0.3148864)
246,566493614,,566493614,0.3446008,32.6320569,POINT (32.6320569 0.3446008)
247,566493617,,566493617,0.343557,32.6332361,POINT (32.6332361 0.343557)
248,6226739636,,6226739636,0.3264097,32.542857,POINT (32.542857 0.3264097)
249,1127711156,,1127711156,0.2671299,32.6359831,POINT (32.6359831 0.2671299)
250,6241026486,,6241026486,0.3451083,32.5934605,POINT (32.5934605 0.3451083)
251,1613922742,,1613922742,0.2989152,32.6177098,POINT (32.6177098 0.2989152)
252,6241026489,,6241026489,0.3461718,32.5908633,POINT (32.5908633 0.3461718)
253,6218482106,,6218482106,0.3187578,32.5913572,POINT (32.5913572 0.3187578)
254,579895739,,579895739,0.3159938,32.618835,POINT (32.618835 0.3159938)
255,1127711163,,1127711163,0.2705525,32.6349648,POINT (32.6349648 0.2705525)
256,1425899966,,1425899966,0.2946757,32.6113554,POINT (32.6113554 0.2946757)
257,579895743,,579895743,0.318458,32.6201502,POINT (32.6201502 0.318458)
258,579895744,,579895744,0.3172092,32.6199981,POINT (32.6199981 0.3172092)
259,579895745,,579895745,0.3185429,32.619532,POINT (32.619532 0.3185429)
260,6241026499,,6241026499,0.3458947,32.5900274,POINT (32.5900274 0.3458947)
261,579895748,,579895748,0.3161697,32.6233628,POINT (32.6233628 0.3161697)
262,566493636,,566493636,0.3436867,32.6322892,POINT (32.6322892 0.3436867)
263,1732903367,,1732903367,0.2857258,32.5803953,POINT (32.5803953 0.2857258)
264,579895752,,579895752,0.3158554,32.6233793,POINT (32.6233793 0.3158554)
265,579895753,,579895753,0.3180552,32.6230419,POINT (32.6230419 0.3180552)
266,1127711175,,1127711175,0.2639017,32.6334284,POINT (32.6334284 0.2639017)
267,6241026507,,6241026507,0.3465621,32.5906916,POINT (32.5906916 0.3465621)
268,1127711179,,1127711179,0.2707855,32.6306556,POINT (32.6306556 0.2707855)
269,1127711176,,1127711176,0.2683116,32.6341361,POINT (32.6341361 0.2683116)
270,566493648,,566493648,0.343968,32.6353936,POINT (32.6353936 0.343968)
271,579895761,,579895761,0.3133112,32.624242,POINT (32.624242 0.3133112)
272,566493650,,566493650,0.3434199,32.634307,POINT (32.634307 0.3434199)
273,1425899987,,1425899987,0.3043841,32.6124292,POINT (32.6124292 0.3043841)
274,1425899988,,1425899988,0.3068608,32.6095808,POINT (32.6095808 0.3068608)
275,1732903378,,1732903378,0.2860879,32.5807446,POINT (32.5807446 0.2860879)
276,1732903382,,1732903382,0.2856266,32.5801599,POINT (32.5801599 0.2856266)
277,3842539991,,3842539991,0.3862814,32.5711001,POINT (32.5711001 0.3862814)
278,3842539990,,3842539990,0.3867109,32.572001,POINT (32.572001 0.3867109)
279,1127711190,,1127711190,0.2689448,32.6355502,POINT (32.6355502 0.2689448)
280,1127711193,,1127711193,0.2763084,32.6354429,POINT (32.6354429 0.2763084)
281,1127711195,,1127711195,0.2722755,32.6319479,POINT (32.6319479 0.2722755)
282,1399587293,,1399587293,0.2986922,32.6102301,POINT (32.6102301 0.2986922)
283,1425899999,,1425899999,0.3047549,32.6121952,POINT (32.6121952 0.3047549)
284,1425900000,,1425900000,0.3052943,32.613135,POINT (32.613135 0.3052943)
285,6232998368,,6232998368,0.2811145,32.5919348,POINT (32.5919348 0.2811145)
286,579895778,,579895778,0.3156308,32.6259721,POINT (32.6259721 0.3156308)
287,6232998370,,6232998370,0.2812752,32.591647,POINT (32.591647 0.2812752)
288,6241026532,,6241026532,0.3441266,32.5900441,POINT (32.5900441 0.3441266)
289,6232998371,,6232998371,0.2846509,32.5963283,POINT (32.5963283 0.2846509)
290,6218482150,,6218482150,0.3117744,32.5966206,POINT (32.5966206 0.3117744)
291,6232998375,,6232998375,0.2874873,32.5942133,POINT (32.5942133 0.2874873)
292,1425900008,,1425900008,0.3027132,32.6127736,POINT (32.6127736 0.3027132)
293,2710438376,,2710438376,0.2922177,32.6062865,POINT (32.6062865 0.2922177)
294,6224118250,,6224118250,0.3113439,32.6531187,POINT (32.6531187 0.3113439)
295,2710438378,,2710438378,0.2921367,32.6063079,POINT (32.6063079 0.2921367)
296,1127711211,,1127711211,0.2629428,32.6339059,POINT (32.6339059 0.2629428)
297,579895789,,579895789,0.3150871,32.6272234,POINT (32.6272234 0.3150871)
298,566493677,,566493677,0.3457476,32.634531,POINT (32.634531 0.3457476)
299,6232998383,,6232998383,0.2799209,32.5930003,POINT (32.5930003 0.2799209)
300,1127711213,,1127711213,0.2687779,32.6298263,POINT (32.6298263 0.2687779)
301,1425900017,,1425900017,0.2962517,32.6226616,POINT (32.6226616 0.2962517)
302,1425900018,,1425900018,0.3123484,32.6047933,POINT (32.6047933 0.3123484)
303,2052325874,,2052325874,0.3502754,32.5569502,POINT (32.5569502 0.3502754)
304,6224118260,,6224118260,0.3098184,32.652733,POINT (32.652733 0.3098184)
305,1685684725,,1685684725,0.3200311,32.6247716,POINT (32.6247716 0.3200311)
306,566493686,,566493686,0.3442337,32.6354248,POINT (32.6354248 0.3442337)
307,566493685,,566493685,0.3442453,32.6366499,POINT (32.6366499 0.3442453)
308,6224118264,,6224118264,0.3124248,32.6530623,POINT (32.6530623 0.3124248)
309,566493689,,566493689,0.3456823,32.6362536,POINT (32.6362536 0.3456823)
310,1425900025,,1425900025,0.3054763,32.6099364,POINT (32.6099364 0.3054763)
311,6197182969,,6197182969,0.3336895,32.5303568,POINT (32.5303568 0.3336895)
312,1425900024,,1425900024,0.2954726,32.621802,POINT (32.621802 0.2954726)
313,6224118269,,6224118269,0.312031,32.6516445,POINT (32.6516445 0.312031)
314,1127711227,,1127711227,0.2667931,32.6279098,POINT (32.6279098 0.2667931)
315,1127711228,,1127711228,0.2637849,32.6310575,POINT (32.6310575 0.2637849)
316,1127711225,,1127711225,0.2729065,32.6328271,POINT (32.6328271 0.2729065)
317,1127711226,,1127711226,0.2693854,32.6336727,POINT (32.6336727 0.2693854)
318,1127711234,,1127711234,0.2642603,32.6319864,POINT (32.6319864 0.2642603)
319,6197182979,,6197182979,0.3347519,32.5295989,POINT (32.5295989 0.3347519)
320,1127711231,,1127711231,0.274014,32.6329519,POINT (32.6329519 0.274014)
321,1425900037,,1425900037,0.3060627,32.6113848,POINT (32.6113848 0.3060627)
322,1425900038,,1425900038,0.3114883,32.6081029,POINT (32.6081029 0.3114883)
323,1425900040,,1425900040,0.3109672,32.607666,POINT (32.607666 0.3109672)
324,1425900041,,1425900041,0.2978802,32.6214117,POINT (32.6214117 0.2978802)
325,579895821,,579895821,0.3165756,32.6262144,POINT (32.6262144 0.3165756)
326,3623911956,,3623911956,0.2861168,32.5417855,POINT (32.5417855 0.2861168)
327,6224904724,,6224904724,0.2606072,32.6160457,POINT (32.6160457 0.2606072)
328,1127711260,,1127711260,0.2765136,32.6357563,POINT (32.6357563 0.2765136)
329,1425900061,,1425900061,0.3037775,32.6151828,POINT (32.6151828 0.3037775)
330,1127711265,,1127711265,0.2687552,32.6337739,POINT (32.6337739 0.2687552)
331,1425900066,,1425900066,0.297212,32.6199593,POINT (32.6199593 0.297212)
332,1425900067,,1425900067,0.3058964,32.6092003,POINT (32.6092003 0.3058964)
333,1425900068,,1425900068,0.3047404,32.6130227,POINT (32.6130227 0.3047404)
334,4934631970,,4934631970,0.2826755,32.5738051,POINT (32.5738051 0.2826755)
335,1127711267,,1127711267,0.2768911,32.6391264,POINT (32.6391264 0.2768911)
336,1450967588,,1450967588,0.2450054,32.6157986,POINT (32.6157986 0.2450054)
337,6224904744,,6224904744,0.2577403,32.6144086,POINT (32.6144086 0.2577403)
338,6224904745,,6224904745,0.2582555,32.6145836,POINT (32.6145836 0.2582555)
