,baseline_mean,flood_10yr_mean,flood_50yr_mean,flood_100yr_mean,diff_10,diff_50,diff_100
49,820.0286101870638,1028.8253202556396,1620.8381737859818,1595.3458819108528,25.462125037435623,97.6562956036666,94.54758798561
50,611.6032932647746,704.79446789173,732.4594606462845,714.8654329946302,15.237193071589827,19.76054882510074,16.883842985644527
51,610.339452871103,767.4740610015044,821.1640693853458,804.927337975296,25.745444996423405,34.54219050112209,31.881911645860423
52,623.2976441572827,715.2513846917301,742.8304617090149,724.8820783179384,14.752781659999965,19.177485856431282,16.29790118940703
53,460.6377056286646,645.993812983459,696.378737816553,696.9754480988189,40.23902192327609,51.177102809279596,51.306642852349135
54,628.0222542773387,735.8167200992488,776.4520258323676,762.5990368066603,17.164115616563382,23.634476412914076,21.42866460746335
55,522.0438349706842,745.4587836421058,778.01334837533,797.4116765864669,42.79620478306532,49.03218777002126,52.7480305616953
56,824.7036455709629,1189.4999849293242,2012.756484929894,1990.3607300010797,44.23362759671127,144.05815297886946,141.3425405223113
57,675.531234818055,0.0,0.0,0.0,-100.0,-100.0,-100.0
58,639.879453894835,743.4731070917298,770.3341919082769,752.1768966638032,16.18955766845431,20.387392847103712,17.549780991627898
59,458.0875914974408,690.0434544360907,846.9767622351088,844.7960354242757,50.63570095413634,84.89406348389173,84.41801330237413
60,882.0534960316426,1009.4998991969929,1022.3609993990517,1003.4879049570359,14.44882920806182,15.9069153967024,13.767238548651136
61,765.8166925798043,865.3953489714287,889.473411219821,905.0093176466166,13.002936258306677,16.147038819884507,18.175710508204585
62,557.2678205276876,692.1711246977447,717.0935421254618,728.5871898882928,24.20798388148711,28.680235195786498,30.74273500995976
63,568.3000487631458,868.7368024932333,921.8362560158148,907.5270176036523,52.86586801883287,62.20942757652562,59.69152555569961
64,606.1012737208007,699.6306784180458,727.6488333400115,710.3740044232017,15.431316308424266,20.05400168078205,17.20384615961622
65,623.2976441572827,715.2513846917301,742.8304617090149,724.8820783179384,14.752781659999965,19.177485856431282,16.29790118940703
66,580.2066063769196,0.0,0.0,0.0,-100.0,-100.0,-100.0
67,469.49918477896716,674.3154857413538,732.3390883046923,732.774879634802,43.62442100060534,55.98303725478586,56.07585772055832
68,762.2239992601212,1305.5421113233103,1316.624911280972,1297.0713448066617,71.28063569115895,72.73464395755039,70.16931322888132
69,499.659735822243,699.4452409210795,844.9807253823533,863.298453043339,39.98431147750344,69.11123006376489,72.7772704403908
70,467.1578816789205,641.7198708932333,677.6146364153932,671.5763780461872,37.36680810927428,45.05045574316575,43.75790378032504
71,612.5524568794792,757.1294418375943,780.5325224596736,916.3891006917297,23.602384307563206,27.422968219886634,49.601734577979315
72,587.3703158073524,0.0,0.0,0.0,-100.0,-100.0,-100.0
73,682.610107583062,770.0144586736847,794.2326093273595,804.9592757336203,12.804432591849224,16.35230719620056,17.923726412983193
74,898.0924381396001,1203.740070769927,1294.4715129298916,1261.6195513694977,34.03298142265582,44.13566554589764,40.47769447685637
75,833.5426361181949,1101.3553252090232,1144.8459551038493,1129.6019580064458,32.129452950125156,37.34701807641093,35.51819775734546
76,639.7619232173104,953.7574278736843,1033.3182841107014,997.3959052266382,49.08005513634137,61.51606505654921,55.90110461885819
77,485.8577132442999,702.371244240602,760.1427055793364,758.8703139699254,44.56315606281924,56.4537692534522,56.19188360777322
78,744.7831031028387,1145.5445136000014,1344.6867448560913,1315.0118054597235,53.80914373964069,80.54742907753892,76.5630557381413
79,505.09734322847845,758.4181435368426,790.9819740948873,809.9724193308277,50.15286730458522,56.59990785916493,60.35966733731966
80,519.5608872563985,749.7589800902263,968.3684808487095,966.016931455425,44.30627833619569,86.38209776765368,85.92949453077377
81,512.6558617412751,727.2642493864666,784.9414436552457,783.8902172126752,41.86207623107198,53.11274136008739,52.90768636686056
82,457.25324652675675,572.9382246917295,607.9340583194521,602.6966733125673,25.299979616044844,32.953470081896526,31.808068699475
83,467.80893097161476,604.2172389924814,638.3213035888247,634.0817507851774,29.158979016829306,36.449148643456766,35.54289129714191
84,519.7684528673802,672.9872781413538,707.5369025756462,701.5721277422132,29.47828488410928,36.12540327763513,34.97782019510531
85,559.9178981889252,698.5330909052635,731.5554058292045,744.0112163233089,24.75634252176868,30.65404913746231,32.87862715763155
86,619.239378921359,728.2171504390983,768.456296976279,754.6697349892595,17.598650090303607,24.096807007790417,21.870436648231887
87,588.9581269390417,889.2596445984964,942.2616065693203,927.9150627164342,50.9886024020408,59.98787748570218,57.55195832665287
88,638.4317916658914,733.6387423759406,760.8007825208232,742.6928186938784,14.912626838588514,19.16712050564217,16.33080125222674
89,442.4419978715683,562.6286886436093,597.8226972746444,590.3023113673472,27.164394734274005,35.11888567327641,33.41914063472331
90,529.3701100344348,0.0,0.0,0.0,-100.0,-100.0,-100.0
91,478.4972856993952,682.3869490466168,734.9387033168166,732.1606324092381,42.61041168691405,53.59307675958787,53.01249438417944
92,612.5524568794792,757.1294418375943,780.5325224596736,916.3891006917297,23.602384307563206,27.422968219886634,49.601734577979315
93,499.9909588729643,718.3618762285719,776.3643954117034,772.7918461901189,43.67497321308371,55.2756868167608,54.561164052261745
94,623.2976441572827,715.2513846917301,742.8304617090149,724.8820783179384,14.752781659999965,19.177485856431282,16.29790118940703
95,615.1016646002795,708.3102573654141,735.8469145208231,718.2037788592918,15.153363765598938,19.63012894770969,16.761800559589226
96,1053.103945924617,1737.459546357899,0.0,0.0,64.98462028194407,-100.0,-100.0
97,1010.5261859115868,1443.1743964812053,1453.224000860308,1433.8011320848573,42.814151340306964,43.808643568139445,41.8865885985367
98,675.7369856705444,1041.084176989474,1102.394535830259,1089.4403951664879,54.06647838824299,63.139588213650256,61.222549345204044
99,709.9289888348069,823.0135875548877,848.4322343879816,830.5176154156826,15.929001421069518,19.509450625547416,16.98601247130302
100,611.7651856928807,791.2592461954894,0.0,0.0,29.340352262660236,-100.0,-100.0
101,527.5208365825965,804.7196110436095,850.5165583394838,855.6582495402796,52.547455045903305,61.22899786278191,62.20368755164897
102,690.0094337338301,982.2314299669176,1029.8495080674752,1014.9246086036525,42.35043492837399,49.251511315530486,47.08851198042574
103,672.9439725006981,985.7816332631581,1065.4689450332105,1029.6674566176157,46.487920769976945,58.3295175486701,53.00938840291752
104,459.0763891744998,641.449271627068,691.4231623679499,690.7438592191197,39.72604271382956,50.61178894676994,50.46381724427144
105,563.3523664113545,0.0,0.0,0.0,-100.0,-100.0,-100.0
106,485.93849782782706,692.8405162586471,750.964124552452,751.350138634802,42.577819900189816,54.53892373403314,54.61836055249382
107,611.6032932647746,704.79446789173,732.4594606462845,714.8654329946302,15.237193071589827,19.76054882510074,16.883842985644527
108,634.8240656147048,727.8846321443617,755.2050577385353,737.2046987239536,14.659268854205415,18.962890451745043,16.127402638731557
109,531.2311747510471,0.0,0.0,0.0,-100.0,-100.0,-100.0
110,539.5641389204283,837.1913849894739,914.5691365682659,874.0440145875406,55.160679630144585,69.50146805496671,61.99075356200413
111,489.3227420967894,710.017750628572,768.0572042530316,764.1671532277128,45.10213598208941,56.963316473262914,56.16832971081455
112,495.52027483387633,713.8934551759403,771.8976057438066,768.325680776585,44.06947433488444,55.77518114724691,55.05433779357808
113,586.2692261498374,0.0,0.0,0.0,-100.0,-100.0,-100.0
114,765.8166925798043,865.3953489714287,889.473411219821,905.0093176466166,13.002936258306677,16.147038819884507,18.175710508204585
115,483.1471496593766,709.5053489984969,821.0741053347399,818.9003411761557,46.85077817362783,69.94286438688607,69.49294676652616
116,747.3629236705444,840.2684286766919,863.9170945334741,879.9222867518799,12.431109714388565,15.595391097339153,17.736946653747953
117,611.7651856928807,791.2592461954894,0.0,0.0,29.340352262660236,-100.0,-100.0
118,473.0952326468127,664.7555283639102,714.9404384565108,715.3306858356611,40.51199050238174,51.11977232504616,51.202260448413426
119,445.49857988180554,562.1919774736845,597.2038949035322,591.8149830870034,26.193887671390254,34.052928981720946,32.843292843720576
120,512.5385507352258,739.3990921894743,906.7059276594634,904.516372379163,44.26214206303541,76.90492283142657,76.47772466708177
121,639.879453894835,743.4731070917298,770.3341919082769,752.1768966638032,16.18955766845431,20.387392847103712,17.549780991627898
122,662.242414543509,1798.2014461233114,1810.7483549636302,1790.5541601750838,171.53220733571277,173.42681700805872,170.37745104401577
123,526.9532795123315,719.8872234195496,864.1729318007383,853.7332272277125,36.61310241503169,63.994222144416,62.01307789901208
124,519.0457895095395,739.2053863428577,797.0930940094893,797.787790588615,42.41621862328426,53.56893555820656,53.70277665530557
125,495.9199653457424,861.2292837924819,892.1994733695316,0.0,73.66295853647581,79.90795606454631,-100.0
126,473.30455348813405,755.4192675578955,916.2562258671597,913.9596931095604,59.60532430771009,93.58702955942103,93.10181708033657
127,751.6805780912049,919.5167865293233,945.0200480147603,953.2938181997854,22.32812890607293,25.72096121127884,26.821664146298836
128,892.5100214993018,994.9622714496246,1010.2897468529263,991.7418890171864,11.47911479786145,13.196459705378963,11.118291686090851
129,545.9152723750583,828.7907534105265,906.1715719926201,865.647623610097,51.8167370194262,65.9912476986092,58.568127219451384
130,830.9255143499297,1082.4519741383463,1281.8667194106504,1383.5725279946319,30.270638636628817,54.269750690410824,66.50981394849364
131,780.6498221572829,1071.2837830195494,1115.3186395951511,1100.2592482427508,37.2297479116969,42.87054296804031,40.941458899234085
132,603.8522155114009,728.1315773714292,752.8925421697423,764.7911335424282,20.581088992904732,24.681589771450877,26.65203735233934
133,460.71310347417415,574.6578111368424,609.605796575646,604.0425229108489,24.732248074436537,32.31787678246885,31.1103414154812
134,480.98426506375074,660.188475870677,703.9014625334744,704.4867922234162,37.25781149684266,46.34604781513543,46.46774196034082
135,485.04416094834824,700.3551494375944,0.0,0.0,44.389976382413224,-100.0,-100.0
136,583.6927494108891,0.0,0.0,0.0,-100.0,-100.0,-100.0
137,611.6032932647746,704.79446789173,732.4594606462845,714.8654329946302,15.237193071589827,19.76054882510074,16.883842985644527
138,485.5357720372268,698.8319331639103,756.9448859841862,757.3191626874336,43.930061060532886,55.89889140570882,55.9759767050426
139,612.5524568794792,757.1294418375943,780.5325224596736,916.3891006917297,23.602384307563206,27.422968219886634,49.601734577979315
140,564.1086258762217,658.3761826345868,682.1006722804432,690.7510645198715,16.710887306844615,20.91654709603955,22.450009241914707
141,1115.6731671121456,1407.0327133804528,1635.1078291375886,1703.3255826186942,26.115134329390948,46.557959565341974,52.67245218666075
142,471.5439237291765,690.5870359759404,748.6362681792309,744.7499589570361,46.45232421074895,58.76278550228924,57.938618542091746
143,625.6346780744534,1089.7187053924822,1371.4180818155014,1343.1862809183706,74.1781176111214,119.20429443527367,114.69178867328151
144,780.6498221572829,1071.2837830195494,1115.3186395951511,1100.2592482427508,37.2297479116969,42.87054296804031,40.941458899234085
145,611.7651856928807,791.2592461954894,0.0,0.0,29.340352262660236,-100.0,-100.0
146,454.66586182224296,623.1674371969929,657.650543727992,655.5169587583247,37.060529396118945,44.64480378892145,44.1755394018579
147,482.1971955216382,693.8039255007524,751.707722777017,752.4019047615475,43.883857464205946,55.89218057641829,56.036142837289496
148,639.879453894835,743.4731070917298,770.3341919082769,752.1768966638032,16.18955766845431,20.387392847103712,17.549780991627898
149,565.4592677087019,783.4803081473686,860.9318786346867,820.5562668431797,38.55645364556674,52.25356233407752,45.11324045817778
150,611.6032932647746,704.79446789173,732.4594606462845,714.8654329946302,15.237193071589827,19.76054882510074,16.883842985644527
151,611.7651856928807,791.2592461954894,0.0,0.0,29.340352262660236,-100.0,-100.0
152,531.6777444969755,664.6857643368426,698.540881578282,704.9284792105268,25.01666116675751,31.38426214156792,32.585666130799815
153,718.5215334192648,1031.3162038736841,1111.3927585239855,1075.6897307303975,43.5330962129844,54.677724581912614,49.70876733665286
154,557.6607000558399,743.3455983368425,820.4124679483398,779.0667920461873,33.297110279137385,47.11678048429626,39.70265287982055
155,767.5978825630527,980.8592989082712,1525.974425269376,1500.054069264236,27.782960478359648,98.79867570427125,95.42186128177825
156,480.4640598092137,682.0222402045117,736.0860539715347,736.6045236025785,41.950729982869944,53.20314578031608,53.3110559601638
157,479.7959833234063,707.5241107729331,952.1458603900905,949.8087324167572,47.463533536091894,98.44806823826556,97.96095953903368
158,508.7409341628667,694.4411230315793,727.638683870322,725.301534399571,36.50191608314009,43.02735144905364,42.56795270328596
159,1622.4162394509106,1790.865234908274,2104.709444280449,2074.4305148281487,10.382600430230731,29.72684771651235,27.86056157390397
160,612.5524568794792,757.1294418375943,780.5325224596736,916.3891006917297,23.602384307563206,27.422968219886634,49.601734577979315
161,709.9289888348069,823.0135875548877,848.4322343879816,830.5176154156826,15.929001421069518,19.509450625547416,16.98601247130302
162,486.7330098678456,690.4981473624065,744.5926881412763,745.108939617616,41.86384185241222,52.97764339908711,53.0837080106654
163,509.862948145184,615.190282803008,650.7801839240913,636.6418652577878,20.657969958592073,27.638257749763156,24.865293227093517
164,494.97817272684983,638.86947431579,0.0,0.0,29.070231682386833,-100.0,-100.0
165,527.4770017217312,0.0,0.0,0.0,-100.0,-100.0,-100.0
166,762.4470928301538,2304.0237193022595,2313.550656594627,2292.7717169871144,202.18801290852508,203.4375340073602,200.7122380749719
167,604.9118097021874,782.8725093533841,0.0,0.0,29.41928009949269,-100.0,-100.0
168,611.6032932647746,704.79446789173,732.4594606462845,714.8654329946302,15.237193071589827,19.76054882510074,16.883842985644527
169,638.4317916658914,733.6387423759406,760.8007825208232,742.6928186938784,14.912626838588514,19.16712050564217,16.33080125222674
170,500.8339243918102,1029.059264067932,1109.7714956376055,0.0,105.46916132280263,121.58472930627877,-100.0
171,639.879453894835,743.4731070917298,770.3341919082769,752.1768966638032,16.18955766845431,20.387392847103712,17.549780991627898
172,558.4300656742674,682.7324194766923,707.509959143912,719.4148929409242,22.259251684870858,26.69625126463069,28.828108864854592
173,780.6498221572829,1071.2837830195494,1115.3186395951511,1100.2592482427508,37.2297479116969,42.87054296804031,40.941458899234085
174,455.1235954313635,580.7160912300756,615.2340649214553,613.2734572298607,27.595250402184966,35.17955805792491,34.74877228648267
175,611.6032932647746,704.79446789173,732.4594606462845,714.8654329946302,15.237193071589827,19.76054882510074,16.883842985644527
176,528.9419299125177,627.8889522315794,664.6559546315239,662.740635580022,18.70659456614201,25.657641613220573,25.295537770967286
177,799.3234848617961,916.6162678917296,937.5238610890883,919.3348260773365,14.674006863468241,17.28966793102384,15.014114246410571
178,777.0597135132616,874.0434737293234,897.9760219799686,914.1142859774438,12.480863250209746,15.560748596786356,17.637585642489135
179,951.1994535253613,0.0,0.0,0.0,-100.0,-100.0,-100.0
180,671.8656171456493,0.0,0.0,0.0,-100.0,-100.0,-100.0
181,494.5658127203352,0.0,0.0,0.0,-100.0,-100.0,-100.0
182,495.95093689250825,714.2072460932336,771.8202960063265,772.6658282513433,44.007641273602424,55.62432462419359,55.79481169904713
183,648.8586208925083,757.4783726075193,784.05198320717,766.2078516186903,16.740126156543013,20.835565400780617,18.085485334966737
184,639.879453894835,743.4731070917298,770.3341919082769,752.1768966638032,16.18955766845431,20.387392847103712,17.549780991627898
185,611.6032932647746,704.79446789173,732.4594606462845,714.8654329946302,15.237193071589827,19.76054882510074,16.883842985644527
186,639.879453894835,743.4731070917298,770.3341919082769,752.1768966638032,16.18955766845431,20.387392847103712,17.549780991627898
187,516.2126901135414,1172.0129890345881,1459.5503829741726,1432.0861936176186,127.04071625530999,182.74205786245653,177.42173353053954
188,558.0628901051655,0.0,0.0,0.0,-100.0,-100.0,-100.0
189,496.94604137180096,768.6323540631583,801.1891696668431,0.0,54.67118964090698,61.222568038813705,-100.0
190,1318.4332032982795,1513.5494114135379,2083.626736915135,2052.939560858224,14.799096960478755,58.03809640887357,55.71054761989116
191,612.5524568794792,757.1294418375943,780.5325224596736,916.3891006917297,23.602384307563206,27.422968219886634,49.601734577979315
192,615.0425359134485,727.8893099969932,763.3795136647348,747.8360243329762,18.347799947843765,24.118165669790493,21.590943823471573
193,690.1438069734764,0.0,0.0,0.0,-100.0,-100.0,-100.0
194,622.2532177803633,716.6120663187975,740.7151814264635,956.837332421053,15.164059556818549,19.03758152809,53.76976849299119
195,630.3096994155425,1910.157479618049,1929.78577383448,1909.5366215059119,203.05062438183182,206.16469580333012,202.95212389663976
196,714.8973483657518,1007.8122510616543,1055.0908067981027,1040.2496990397426,40.97300169954512,47.58633658524958,45.510359133061975
197,455.9392694071662,572.0924707669176,606.9136230268849,603.8918614511282,25.475586147861158,33.11282088424248,32.45006560552176
198,743.5040443778502,898.4090140661658,1871.2407340073846,1863.6889304822823,20.834448831806576,151.67862208109474,150.66291764986715
199,611.6032932647746,704.79446789173,732.4594606462845,714.8654329946302,15.237193071589827,19.76054882510074,16.883842985644527
200,762.2239992601212,1305.5421113233103,1316.624911280972,1297.0713448066617,71.28063569115895,72.73464395755039,70.16931322888132
201,623.2976441572827,715.2513846917301,742.8304617090149,724.8820783179384,14.752781659999965,19.177485856431282,16.29790118940703
202,594.9458651223825,814.5912138526318,892.2805949667897,851.7380191965632,36.91854361994219,49.97677053915559,43.162272255032406
203,568.7921802736159,802.1643624000004,827.6065176373227,857.1459320751885,41.02942871227967,45.502442955387465,50.69580099762637
204,538.5731767426712,1211.1187281263176,1498.6420612662125,0.0,124.87542648359312,178.26154847333953,-100.0
205,515.0283107408098,0.0,0.0,0.0,-100.0,-100.0,-100.0
206,852.4514934723128,1133.7585161744364,1206.3434094844506,1192.520763844255,32.99976888494481,41.514610358722074,39.893093387252954
207,1139.27837883853,1430.6259765383481,1658.6924785840833,1726.906936002153,25.57299454737663,45.59149979437729,51.579014232035
208,549.8888914872034,978.5589099067672,1059.7660763595154,1022.6320456240603,77.95575161742279,92.72367432142926,85.97066815776151
209,485.46239260958606,697.3461125954892,759.80185136426,758.9049186476914,43.64575365908977,56.51096005191499,56.32620161743623
210,611.7651856928807,791.2592461954894,0.0,0.0,29.340352262660236,-100.0,-100.0
211,602.4604894034437,764.0845294947375,842.1120331059569,841.0312251718585,26.827326095912756,39.778798430386054,39.59939945682538
212,634.8240656147048,727.8846321443617,755.2050577385353,737.2046987239536,14.659268854205415,18.962890451745043,16.127402638731557
213,603.5808281572828,697.2717874706775,725.4780439673176,708.34489374651,15.522520753257007,20.195673905379664,17.35708967249164
214,626.4899457617498,2278.463016418049,2357.7606928529303,2336.9141264081672,263.6870841794058,276.34453813718056,273.01702002044277
215,606.1012737208007,699.6306784180458,727.6488333400115,710.3740044232017,15.431316308424266,20.05400168078205,17.20384615961622
216,611.6032932647746,704.79446789173,732.4594606462845,714.8654329946302,15.237193071589827,19.76054882510074,16.883842985644527
217,619.6528773578411,2285.335226944365,2364.625268498687,2343.775780543505,268.8089429502665,281.6048234265114,278.24011897390193
218,463.56636073150315,662.0930309954891,719.9894128371118,720.3759193114936,42.825944046223036,55.31528467703644,55.398661407343596
219,792.2489557971151,1100.573620673685,1179.8331030110712,1145.2497477905486,38.917648628056746,48.92201427062676,44.556801168423696
220,611.6032932647746,704.79446789173,732.4594606462845,714.8654329946302,15.237193071589827,19.76054882510074,16.883842985644527
221,634.8240656147048,727.8846321443617,755.2050577385353,737.2046987239536,14.659268854205415,18.962890451745043,16.127402638731557
222,688.6172604094929,816.2742754706771,844.6988756868745,826.2579137819554,18.5381666130866,22.66594583826815,19.987976091481226
223,482.3251689688229,697.5420563669177,755.1813255561418,756.0368906874335,44.62070429752055,56.57099694189007,56.74838041394084
224,547.2592363527224,855.9619779669175,909.1506567169217,894.8835909119232,56.40886824890945,66.12796940186337,63.52096620168292
225,839.8668824281057,1091.3888162436094,1290.800298746444,1392.5048588216996,29.94783329095424,53.691058160867435,65.80066293314059
226,632.4626822987439,734.9655998075195,761.9637137680556,744.0788587991416,16.206951078318074,20.475679450150064,17.647867553974642
227,643.8300634760358,871.1098976451132,1971.3909191291566,0.0,35.30121487990085,206.19740067520698,-100.0
228,600.2366232861799,2305.1235427338383,2384.399032336325,2363.5439760322274,284.03580409901195,297.2431770794323,293.7687045972436
229,449.11838947231274,567.1234443609025,602.0663926367952,596.0846476627286,26.274821440119293,34.05516379415842,32.723277789424834
230,763.120362577943,862.2748437082707,886.4297507032157,901.4060695263161,12.99329515928104,16.158576572208595,18.121087279236242
231,780.6498221572829,1071.2837830195494,1115.3186395951511,1100.2592482427508,37.2297479116969,42.87054296804031,40.941458899234085
232,612.5524568794792,757.1294418375943,780.5325224596736,916.3891006917297,23.602384307563206,27.422968219886634,49.601734577979315
233,548.7756428273618,711.8549856421058,744.7379150542968,759.188058428572,29.716942606005343,35.70899597826763,38.3421564625461
234,564.2635341051654,864.729118282707,917.8493556468111,903.5480702352313,53.24915859644085,62.663241583097886,60.12873695056666
235,528.4814577068405,1007.5142783278197,1088.7108734074857,1051.5727975037596,90.6432597842834,106.00739298055295,98.98007435619219
236,862.1620832442997,1029.0374302135342,1055.2798633284135,1068.87371654565,19.35544953928915,22.39924300050581,23.975959662190014
237,853.881683209865,1024.2511767909778,1267.5858853126008,1313.201025054782,19.9523536962017,48.44982744536243,53.79191881927588
238,651.4212272889716,965.8178994526314,0.0,0.0,48.26319115698587,-100.0,-100.0
239,513.0136036891579,724.2414019248125,781.8275146114926,782.7002912964563,41.17391755631504,52.39898298782985,52.56911038380676
240,526.1871809427641,630.1528352601507,663.4906594728521,652.4052883211604,19.75830238416534,26.094037160708243,23.987301848032963
241,524.3864336174967,723.0965059578951,827.0046320811812,758.6444800762627,37.89382402012018,57.7090060046106,44.67278927159296
242,496.3531280046535,717.7004048691734,775.5393338555621,776.2849668206238,44.59471782807919,56.24749600616823,56.39771828200221
243,761.9335870469987,968.4454573503765,1560.6001374464984,1535.2155128732588,27.103657564663763,104.82101904640611,101.48941311581288
244,553.2312865463007,732.6327658797,848.0335019177652,852.3445335402796,32.427934517832966,53.28733615407922,54.06658196452989
245,607.0944204206611,757.4589252060155,780.9039966294154,925.0388037744365,24.767894371548575,28.629743638282832,52.371488298882554
246,1138.4932691223833,1335.623384255642,2077.1841288265746,2046.9150153995772,17.31500049053588,82.45027749946988,79.79157812478401
247,825.231178744532,936.6417161233086,955.9663059820773,937.6741533931262,13.500524489182695,15.842242829026354,13.625633343090552
248,518.5228968729643,741.5916172210533,774.178874463891,793.0483591804519,43.020032807295635,49.30466506545827,52.94374924676567
