,node_ID,y,highway,osmid,x,flood_depth,geometry
0,1791361026,0.426898,,1791361026,32.5275943,0.0,POINT (32.5275943 0.426898)
1,1791361027,0.418421,,1791361027,32.5318531,0.0,POINT (32.5318531 0.418421)
2,1791361029,0.4023146,,1791361029,32.5467302,-32767.0,POINT (32.5467302 0.4023146)
3,1791361034,0.4175627,,1791361034,32.5339237,0.0,POINT (32.5339237 0.4175627)
4,1791361039,0.4053207,,1791361039,32.5503561,-32767.0,POINT (32.5503561 0.4053207)
5,1791361047,0.4185176,,1791361047,32.5321213,0.0,POINT (32.5321213 0.4185176)
6,3849191448,0.1057435,,3849191448,32.5197295,0.0,POINT (32.5197295 0.1057435)
7,3849191449,0.1056325,,3849191449,32.519173,0.0,POINT (32.519173 0.1056325)
8,3849191455,0.1058875,,3849191455,32.5176782,0.0,POINT (32.5176782 0.1058875)
9,1791361056,0.3979724,,1791361056,32.5494726,-32767.0,POINT (32.5494726 0.3979724)
10,3849191456,0.1062673,,3849191456,32.519696,0.0,POINT (32.519696 0.1062673)
11,2435317795,0.3799442,,2435317795,32.607037,-32767.0,POINT (32.607037 0.3799442)
12,1791361070,0.3990929,,1791361070,32.5489015,-32767.0,POINT (32.5489015 0.3990929)
13,3797024821,0.292402,,3797024821,32.5721737,-32767.0,POINT (32.5721737 0.292402)
14,1791361084,0.3998539,,1791361084,32.5511557,-32767.0,POINT (32.5511557 0.3998539)
15,1791361088,0.4029182,,1791361088,32.5465678,-32767.0,POINT (32.5465678 0.4029182)
16,1791361089,0.402351,,1791361089,32.5458925,-32767.0,POINT (32.5458925 0.402351)
17,3797024837,0.288829,,3797024837,32.5738679,-32767.0,POINT (32.5738679 0.288829)
18,3797024845,0.2875967,,3797024845,32.5744718,-32767.0,POINT (32.5744718 0.2875967)
19,3797024846,0.2886098,,3797024846,32.573161,-32767.0,POINT (32.573161 0.2886098)
20,1791361102,0.4239175,,1791361102,32.5285203,0.0,POINT (32.5285203 0.4239175)
21,1791361113,0.4053663,,1791361113,32.5425169,-32767.0,POINT (32.5425169 0.4053663)
22,1791361116,0.406169,,1791361116,32.5463505,-32767.0,POINT (32.5463505 0.406169)
23,1791361118,0.4186195,,1791361118,32.5331512,0.0,POINT (32.5331512 0.4186195)
24,6193938528,0.3831829,,6193938528,32.4533209,0.0,POINT (32.4533209 0.3831829)
25,6193938529,0.3878659,,6193938529,32.4498367,0.0,POINT (32.4498367 0.3878659)
26,6193938534,0.3874931,,6193938534,32.4593076,0.0,POINT (32.4593076 0.3874931)
27,6193938537,0.3881771,,6193938537,32.4572504,0.0,POINT (32.4572504 0.3881771)
28,6198263914,0.3507398,,6198263914,32.7034895,0.0,POINT (32.7034895 0.3507398)
29,1791361132,0.4028336,,1791361132,32.5414563,-32767.0,POINT (32.5414563 0.4028336)
30,1791361134,0.4124638,,1791361134,32.5533664,0.0,POINT (32.5533664 0.4124638)
31,1791361136,0.4030408,,1791361136,32.5429731,-32767.0,POINT (32.5429731 0.4030408)
32,6198263922,0.3547372,,6198263922,32.7044197,0.0,POINT (32.7044197 0.3547372)
33,5806620791,0.2388041,,5806620791,32.6193547,-32767.0,POINT (32.6193547 0.2388041)
34,1791361152,0.4197902,,1791361152,32.5534094,0.0,POINT (32.5534094 0.4197902)
35,1791361153,0.398647,,1791361153,32.5511587,-32767.0,POINT (32.5511587 0.398647)
36,6193938564,0.3814636,,6193938564,32.4533343,0.0,POINT (32.4533343 0.3814636)
37,1791361157,0.4305108,,1791361157,32.5223226,0.0,POINT (32.5223226 0.4305108)
38,6198263942,0.3541334,,6198263942,32.7033363,0.0,POINT (32.7033363 0.3541334)
39,1791361159,0.4020572,,1791361159,32.5452737,-32767.0,POINT (32.5452737 0.4020572)
40,6193938571,0.3823836,,6193938571,32.4511778,0.0,POINT (32.4511778 0.3823836)
41,6198263952,0.3571784,,6198263952,32.7042516,0.0,POINT (32.7042516 0.3571784)
42,6198263954,0.3570729,,6198263954,32.7036386,0.0,POINT (32.7036386 0.3570729)
43,5270536342,0.2728574,,5270536342,32.5924632,-32767.0,POINT (32.5924632 0.2728574)
44,1791361180,0.4032802,,1791361180,32.5444476,-32767.0,POINT (32.5444476 0.4032802)
45,6198263965,0.3552457,,6198263965,32.7040583,0.0,POINT (32.7040583 0.3552457)
46,5270536348,0.2716559,,5270536348,32.5931703,-32767.0,POINT (32.5931703 0.2716559)
47,1791361192,0.3987732,,1791361192,32.548003,-32767.0,POINT (32.548003 0.3987732)
48,2052325545,0.34964,,2052325545,32.5573878,-32767.0,POINT (32.5573878 0.34964)
49,1791361193,0.4349322,,1791361193,32.5119564,0.0,POINT (32.5119564 0.4349322)
50,3843686576,0.3197248,,3843686576,32.5365151,-32767.0,POINT (32.5365151 0.3197248)
51,5532680374,0.3291186,,5532680374,32.5425835,-32767.0,POINT (32.5425835 0.3291186)
52,1791361210,0.417871,,1791361210,32.5306983,0.0,POINT (32.5306983 0.417871)
53,3843686591,0.320087,,3843686591,32.5367192,-32767.0,POINT (32.5367192 0.320087)
54,1791361217,0.4167916,,1791361217,32.5557,0.0,POINT (32.5557 0.4167916)
55,3843686594,0.3198503,,3843686594,32.536585,-32767.0,POINT (32.536585 0.3198503)
56,3843686595,0.3195093,,3843686595,32.5375434,-32767.0,POINT (32.5375434 0.3195093)
57,6191317188,0.3805919,,6191317188,32.5874408,-32767.0,POINT (32.5874408 0.3805919)
58,3843686597,0.320649,,3843686597,32.5375567,-32767.0,POINT (32.5375567 0.320649)
59,1791361222,0.4047233,,1791361222,32.5453581,-32767.0,POINT (32.5453581 0.4047233)
60,1791361223,0.4060227,,1791361223,32.5433063,-32767.0,POINT (32.5433063 0.4060227)
61,1791361226,0.4097336,,1791361226,32.5534745,0.0,POINT (32.5534745 0.4097336)
62,1791361230,0.4280338,,1791361230,32.517235,0.0,POINT (32.517235 0.4280338)
63,1791361236,0.4057349,,1791361236,32.5502645,-32767.0,POINT (32.5502645 0.4057349)
64,1791361238,0.4007454,,1791361238,32.5491607,-32767.0,POINT (32.5491607 0.4007454)
65,2082996439,0.2748596,,2082996439,32.6054237,-32767.0,POINT (32.6054237 0.2748596)
66,6191317211,0.3851009,,6191317211,32.5863692,-32767.0,POINT (32.5863692 0.3851009)
67,6191317212,0.3854957,,6191317212,32.5862348,-32767.0,POINT (32.5862348 0.3854957)
68,3843686621,0.3195391,,3843686621,32.5381154,-32767.0,POINT (32.5381154 0.3195391)
69,3843686622,0.3186728,,3843686622,32.5379678,-32767.0,POINT (32.5379678 0.3186728)
70,3843686624,0.3193609,,3843686624,32.538085,-32767.0,POINT (32.538085 0.3193609)
71,3843686625,0.3199146,,3843686625,32.5360152,-32767.0,POINT (32.5360152 0.3199146)
72,1791361249,0.4040044,,1791361249,32.5424816,-32767.0,POINT (32.5424816 0.4040044)
73,1791361252,0.4286587,,1791361252,32.5269553,0.0,POINT (32.5269553 0.4286587)
74,6191317223,0.3854895,,6191317223,32.584662,-32767.0,POINT (32.584662 0.3854895)
75,1791361255,0.4301138,,1791361255,32.5232668,0.0,POINT (32.5232668 0.4301138)
76,1791361270,0.4295693,,1791361270,32.5242083,0.0,POINT (32.5242083 0.4295693)
77,5489688824,0.3066822,,5489688824,32.5492622,-32767.0,POINT (32.5492622 0.3066822)
78,1791361272,0.4072887,,1791361272,32.5438683,-32767.0,POINT (32.5438683 0.4072887)
79,1791361276,0.4041841,,1791361276,32.5436188,-32767.0,POINT (32.5436188 0.4041841)
80,1791361278,0.4320449,,1791361278,32.519458,0.0,POINT (32.519458 0.4320449)
81,6150684929,0.2220139,,6150684929,32.5933403,0.0,POINT (32.5933403 0.2220139)
82,3843686661,0.322729,,3843686661,32.5389024,-32767.0,POINT (32.5389024 0.322729)
83,566493446,0.3483412,,566493446,32.6275675,-32767.0,POINT (32.6275675 0.3483412)
84,3843686662,0.3218717,,3843686662,32.5405057,-32767.0,POINT (32.5405057 0.3218717)
85,566493448,0.3476139,,566493448,32.6292446,-32767.0,POINT (32.6292446 0.3476139)
86,566493450,0.3494043,,566493450,32.6256109,-32767.0,POINT (32.6256109 0.3494043)
87,6150684945,0.2282444,,6150684945,32.5932064,-32767.0,POINT (32.5932064 0.2282444)
88,6150684946,0.2291566,,6150684946,32.5925061,-32767.0,POINT (32.5925061 0.2291566)
89,566493470,0.3508603,,566493470,32.6255562,-32767.0,POINT (32.6255562 0.3508603)
90,566493472,0.3513007,,566493472,32.6264251,-32767.0,POINT (32.6264251 0.3513007)
91,566493475,0.3512049,,566493475,32.6263127,-32767.0,POINT (32.6263127 0.3512049)
92,566493492,0.3489891,,566493492,32.6267804,-32767.0,POINT (32.6267804 0.3489891)
93,6195380532,0.4604217,,6195380532,32.6157139,0.0,POINT (32.6157139 0.4604217)
94,6195380536,0.4607811,,6195380536,32.6156804,0.0,POINT (32.6156804 0.4607811)
95,467140922,0.2210928,,467140922,32.6048591,0.0,POINT (32.6048591 0.2210928)
96,467140924,0.2179632,,467140924,32.6041749,0.0,POINT (32.6041749 0.2179632)
97,6195380545,0.4605424,,6195380545,32.6170255,0.0,POINT (32.6170255 0.4605424)
98,6195380546,0.4608817,,6195380546,32.6169276,0.0,POINT (32.6169276 0.4608817)
99,6195380547,0.461179,,6195380547,32.6168487,0.0,POINT (32.6168487 0.461179)
100,5998641475,0.2566011,,5998641475,32.6282655,-32767.0,POINT (32.6282655 0.2566011)
101,5998641478,0.2559848,,5998641478,32.6289938,-32767.0,POINT (32.6289938 0.2559848)
102,2052325712,0.3499173,,2052325712,32.5577764,0.402099609375,POINT (32.5577764 0.3499173)
103,2052325716,0.3498677,,2052325716,32.5564418,0.30859375,POINT (32.5564418 0.3498677)
104,3843686741,0.2703789,,3843686741,32.5865589,-32767.0,POINT (32.5865589 0.2703789)
105,3843686746,0.2693404,,3843686746,32.5857258,-32767.0,POINT (32.5857258 0.2693404)
106,566493539,0.3430786,,566493539,32.6318775,-32767.0,POINT (32.6318775 0.3430786)
107,6183190900,0.3480923,,6183190900,32.4151853,0.0,POINT (32.4151853 0.3480923)
108,566493558,0.3432982,,566493558,32.6332275,-32767.0,POINT (32.6332275 0.3432982)
109,566493560,0.3427049,,566493560,32.6333594,-32767.0,POINT (32.6333594 0.3427049)
110,566493569,0.3425827,,566493569,32.6322201,-32767.0,POINT (32.6322201 0.3425827)
111,566493572,0.3430775,,566493572,32.6321074,-32767.0,POINT (32.6321074 0.3430775)
112,566493574,0.3423871,,566493574,32.633513,-32767.0,POINT (32.633513 0.3423871)
113,566493576,0.3422025,,566493576,32.6331197,-32767.0,POINT (32.6331197 0.3422025)
114,566493578,0.3426227,,566493578,32.6334067,-32767.0,POINT (32.6334067 0.3426227)
115,566493580,0.3427669,,566493580,32.6338973,-32767.0,POINT (32.6338973 0.3427669)
116,566493604,0.3442351,,566493604,32.630753,-32767.0,POINT (32.630753 0.3442351)
117,2052325800,0.350062,,2052325800,32.5572513,-32767.0,POINT (32.5572513 0.350062)
118,566493614,0.3446008,,566493614,32.6320569,-32767.0,POINT (32.6320569 0.3446008)
119,3053453744,0.2168644,,3053453744,32.5438674,0.0,POINT (32.5438674 0.2168644)
120,566493617,0.3435516,,566493617,32.6332589,-32767.0,POINT (32.6332589 0.3435516)
121,3053453751,0.2162398,,3053453751,32.5453207,0.0,POINT (32.5453207 0.2162398)
122,3053453752,0.1996851,,3053453752,32.5399785,0.0,POINT (32.5399785 0.1996851)
123,3053453755,0.1999214,,3053453755,32.5420176,0.0,POINT (32.5420176 0.1999214)
124,566493636,0.3436988,,566493636,32.6323053,-32767.0,POINT (32.6323053 0.3436988)
125,566493638,0.343908,,566493638,32.632981,-32767.0,POINT (32.632981 0.343908)
126,1732903367,0.2857237,,1732903367,32.5804201,-32767.0,POINT (32.5804201 0.2857237)
127,566493648,0.343388,,566493648,32.6337963,-32767.0,POINT (32.6337963 0.343388)
128,566493650,0.3436036,,566493650,32.6342574,-32767.0,POINT (32.6342574 0.3436036)
129,1732903378,0.2861003,,1732903378,32.5807376,-32767.0,POINT (32.5807376 0.2861003)
130,1732903382,0.2855987,,1732903382,32.5801421,-32767.0,POINT (32.5801421 0.2855987)
131,1399587293,0.2986922,,1399587293,32.6102301,-32767.0,POINT (32.6102301 0.2986922)
132,2710438376,0.2922177,,2710438376,32.6062865,-32767.0,POINT (32.6062865 0.2922177)
133,2710438378,0.2921367,,2710438378,32.6063079,-32767.0,POINT (32.6063079 0.2921367)
134,566493677,0.3457489,,566493677,32.6345498,-32767.0,POINT (32.6345498 0.3457489)
135,2052325874,0.3502425,,2052325874,32.557034,-32767.0,POINT (32.557034 0.3502425)
136,566493685,0.344254,,566493685,32.6366365,-32767.0,POINT (32.6366365 0.344254)
137,566493686,0.3442706,,566493686,32.63541,-32767.0,POINT (32.63541 0.3442706)
138,566493689,0.3456971,,566493689,32.6362509,-32767.0,POINT (32.6362509 0.3456971)
139,3994157591,0.2123205,,3994157591,32.5208352,0.0,POINT (32.5208352 0.2123205)
140,3988027717,0.1923855,,3988027717,32.5345734,0.0,POINT (32.5345734 0.1923855)
141,1450967588,0.2452852,,1450967588,32.6155126,-32767.0,POINT (32.6155126 0.2452852)
142,1450967593,0.245498,,1450967593,32.6141872,-32767.0,POINT (32.6141872 0.245498)
143,1450967595,0.2458254,,1450967595,32.6150296,-32767.0,POINT (32.6150296 0.2458254)
144,566493742,0.3473517,,566493742,32.6341489,-32767.0,POINT (32.6341489 0.3473517)
145,566493746,0.3473451,,566493746,32.6345363,-32767.0,POINT (32.6345363 0.3473451)
146,566493748,0.3473408,,566493748,32.63429,-32767.0,POINT (32.63429 0.3473408)
147,6198264386,0.263333,,6198264386,32.5338784,-32767.0,POINT (32.5338784 0.263333)
148,6198264401,0.2605208,,6198264401,32.5339331,-32767.0,POINT (32.5339331 0.2605208)
149,1881014870,0.3148415,,1881014870,32.6209965,-32767.0,POINT (32.6209965 0.3148415)
150,6198264414,0.4219358,,6198264414,32.6554106,0.0,POINT (32.6554106 0.4219358)
151,6198264417,0.4203601,,6198264417,32.6561737,0.0,POINT (32.6561737 0.4203601)
152,6198264419,0.4211052,,6198264419,32.6556051,0.0,POINT (32.6556051 0.4211052)
153,6198264421,0.4279653,,6198264421,32.6507208,0.0,POINT (32.6507208 0.4279653)
154,6192104041,0.3736666,,6192104041,32.667671,-32767.0,POINT (32.667671 0.3736666)
155,6192104044,0.3720359,,6192104044,32.6599757,-32767.0,POINT (32.6599757 0.3720359)
156,566493812,0.348209,,566493812,32.6346262,-32767.0,POINT (32.6346262 0.348209)
157,6195249785,0.3476834,,6195249785,32.4336675,0.0,POINT (32.4336675 0.3476834)
158,566493818,0.3472749,,566493818,32.6359051,-32767.0,POINT (32.6359051 0.3472749)
159,6195249786,0.3438196,,6195249786,32.4324346,0.0,POINT (32.4324346 0.3438196)
160,6195249790,0.3443458,,6195249790,32.4304411,0.0,POINT (32.4304411 0.3443458)
161,6198264448,0.4216475,,6198264448,32.6516274,0.0,POINT (32.6516274 0.4216475)
162,6198264456,0.4240775,,6198264456,32.6526989,0.0,POINT (32.6526989 0.4240775)
163,6198264460,0.4247071,,6198264460,32.6518071,0.0,POINT (32.6518071 0.4247071)
164,6198264469,0.4254414,,6198264469,32.6519117,0.0,POINT (32.6519117 0.4254414)
165,6198264471,0.4251008,,6198264471,32.651217,0.0,POINT (32.651217 0.4251008)
166,6198264472,0.4248545,,6198264472,32.6506866,0.0,POINT (32.6506866 0.4248545)
167,6198264473,0.4254207,,6198264473,32.653291,0.0,POINT (32.653291 0.4254207)
168,6198264478,0.4259778,,6198264478,32.6516502,0.0,POINT (32.6516502 0.4259778)
169,6198264480,0.4253683,,6198264480,32.6504082,0.0,POINT (32.6504082 0.4253683)
170,6198264481,0.4259389,,6198264481,32.6500956,0.0,POINT (32.6500956 0.4259389)
171,566493865,0.3476992,,566493865,32.6375327,-32767.0,POINT (32.6375327 0.3476992)
172,566493869,0.3492181,,566493869,32.6365873,-32767.0,POINT (32.6365873 0.3492181)
173,566493877,0.3512275,,566493877,32.6368585,-32767.0,POINT (32.6368585 0.3512275)
174,566493889,0.3505949,,566493889,32.638035,-32767.0,POINT (32.638035 0.3505949)
175,6167462600,0.3915566,,6167462600,32.4778926,0.0,POINT (32.4778926 0.3915566)
176,566493907,0.3471078,,566493907,32.6411882,-32767.0,POINT (32.6411882 0.3471078)
177,3523347158,0.3318138,,3523347158,32.5822236,-32767.0,POINT (32.5822236 0.3318138)
178,6167462617,0.3915136,,6167462617,32.4701893,0.0,POINT (32.4701893 0.3915136)
179,6167462627,0.3948207,,6167462627,32.4745801,0.0,POINT (32.4745801 0.3948207)
180,6010569445,0.3508997,,6010569445,32.5903386,0.167724609375,POINT (32.5903386 0.3508997)
181,6010569446,0.3510781,,6010569446,32.5903095,-32767.0,POINT (32.5903095 0.3510781)
182,566493928,0.3469694,,566493928,32.6408038,-32767.0,POINT (32.6408038 0.3469694)
183,6010569450,0.3510542,,6010569450,32.5908559,0.2198486328125,POINT (32.5908559 0.3510542)
184,6010569451,0.3503336,,6010569451,32.5909931,-32767.0,POINT (32.5909931 0.3503336)
185,6010569453,0.350549,,6010569453,32.5903959,-32767.0,POINT (32.5903959 0.350549)
186,6167462646,0.3925624,,6167462646,32.4759293,0.0,POINT (32.4759293 0.3925624)
187,6010569463,0.3509578,,6010569463,32.5892958,0.3138427734375,POINT (32.5892958 0.3509578)
188,566493945,0.3494849,,566493945,32.6409128,-32767.0,POINT (32.6409128 0.3494849)
189,566493956,0.3492145,,566493956,32.6421916,-32767.0,POINT (32.6421916 0.3492145)
190,6010569478,0.3487208,,6010569478,32.5899497,-32767.0,POINT (32.5899497 0.3487208)
191,6167462662,0.3918275,,6167462662,32.4767916,0.0,POINT (32.4767916 0.3918275)
192,6010569482,0.3482329,,6010569482,32.5908889,-32767.0,POINT (32.5908889 0.3482329)
193,6198919950,0.3070756,,6198919950,32.4755304,0.0,POINT (32.4755304 0.3070756)
194,1565131538,0.3033738,,1565131538,32.6172321,-32767.0,POINT (32.6172321 0.3033738)
195,566493974,0.3498669,,566493974,32.6436797,-32767.0,POINT (32.6436797 0.3498669)
196,566493976,0.3500115,,566493976,32.6440112,-32767.0,POINT (32.6440112 0.3500115)
197,1565131544,0.302942,,1565131544,32.6170723,-32767.0,POINT (32.6170723 0.302942)
198,566493978,0.3503053,,566493978,32.6446851,-32767.0,POINT (32.6446851 0.3503053)
199,1565131546,0.3037882,,1565131546,32.6168873,-32767.0,POINT (32.6168873 0.3037882)
200,566493980,0.3502514,,566493980,32.6434935,-32767.0,POINT (32.6434935 0.3502514)
201,1565131548,0.3030882,,1565131548,32.6165935,-32767.0,POINT (32.6165935 0.3030882)
202,566493982,0.3508561,,566493982,32.6436731,-32767.0,POINT (32.6436731 0.3508561)
203,6167462682,0.3958229,,6167462682,32.4790687,0.0,POINT (32.4790687 0.3958229)
204,6198919965,0.3090536,,6198919965,32.4756176,0.0,POINT (32.4756176 0.3090536)
205,6198919966,0.3033055,,6198919966,32.4751608,0.0,POINT (32.4751608 0.3033055)
206,5438047010,0.2802992,,5438047010,32.5492176,-32767.0,POINT (32.5492176 0.2802992)
207,5438047011,0.2800404,,5438047011,32.5493906,-32767.0,POINT (32.5493906 0.2800404)
208,6198919970,0.303115,,6198919970,32.4738908,0.0,POINT (32.4738908 0.303115)
209,5438047018,0.2788857,,5438047018,32.5489521,-32767.0,POINT (32.5489521 0.2788857)
210,5438047019,0.2790829,,5438047019,32.5490929,0.104736328125,POINT (32.5490929 0.2790829)
211,6198919979,0.3032867,,6198919979,32.4730915,0.0,POINT (32.4730915 0.3032867)
212,6198919980,0.3043327,,6198919980,32.4724531,0.0,POINT (32.4724531 0.3043327)
213,3892183869,0.3996754,,3892183869,32.5737689,-32767.0,POINT (32.5737689 0.3996754)
214,6195118910,0.3271794,,6195118910,32.4868968,0.0,POINT (32.4868968 0.3271794)
215,6195118916,0.3294499,,6195118916,32.4804997,0.0,POINT (32.4804997 0.3294499)
216,6195118917,0.3305771,,6195118917,32.4813373,0.0,POINT (32.4813373 0.3305771)
217,566494027,0.3624246,,566494027,32.6235706,-32767.0,POINT (32.6235706 0.3624246)
218,6195118936,0.3299139,,6195118936,32.4819589,0.0,POINT (32.4819589 0.3299139)
219,6201410403,0.3387718,,6201410403,32.5031295,0.0,POINT (32.5031295 0.3387718)
220,566494054,0.3609228,,566494054,32.6261444,-32767.0,POINT (32.6261444 0.3609228)
221,6201410408,0.3441361,,6201410408,32.5037277,0.0,POINT (32.5037277 0.3441361)
222,3437888365,0.298258,,3437888365,32.6444006,-32767.0,POINT (32.6444006 0.298258)
223,6201410414,0.3499805,,6201410414,32.5019869,0.0,POINT (32.5019869 0.3499805)
224,6201410415,0.3492719,,6201410415,32.5011624,0.0,POINT (32.5011624 0.3492719)
225,6201410416,0.3495514,,6201410416,32.5021747,0.0,POINT (32.5021747 0.3495514)
226,6157894511,0.2363221,,6157894511,32.5777056,-32767.0,POINT (32.5777056 0.2363221)
227,6157894512,0.2370288,,6157894512,32.577357,-32767.0,POINT (32.577357 0.2370288)
228,566494070,0.3629116,,566494070,32.6249173,-32767.0,POINT (32.6249173 0.3629116)
229,6201410422,0.3484997,,6201410422,32.5015163,0.0,POINT (32.5015163 0.3484997)
230,3437888376,0.3058137,,3437888376,32.6439724,-32767.0,POINT (32.6439724 0.3058137)
231,6201410424,0.341698,,6201410424,32.499412,0.0,POINT (32.499412 0.341698)
232,6201410423,0.3460029,,6201410423,32.5025126,0.0,POINT (32.5025126 0.3460029)
233,6195118966,0.3288245,,6195118966,32.4858387,0.0,POINT (32.4858387 0.3288245)
234,6201410428,0.3419501,,6201410428,32.4999779,0.0,POINT (32.4999779 0.3419501)
235,6201410429,0.3396381,,6201410429,32.5065762,0.0,POINT (32.5065762 0.3396381)
236,6201410430,0.3403577,,6201410430,32.5068231,0.0,POINT (32.5068231 0.3403577)
237,6195118974,0.3302559,,6195118974,32.4865226,0.0,POINT (32.4865226 0.3302559)
238,6201410432,0.3469738,,6201410432,32.5052901,0.0,POINT (32.5052901 0.3469738)
239,6201410433,0.3467233,,6201410433,32.5043481,0.0,POINT (32.5043481 0.3467233)
240,6195118969,0.3312322,,6195118969,32.4853358,0.0,POINT (32.4853358 0.3312322)
241,4870505345,0.1673179,,4870505345,32.5386801,0.0,POINT (32.5386801 0.1673179)
242,6195118981,0.3298482,,6195118981,32.486298,0.0,POINT (32.486298 0.3298482)
243,6195118982,0.3297021,,6195118982,32.4860556,0.0,POINT (32.4860556 0.3297021)
244,6201410449,0.3429485,,6201410449,32.5064909,0.0,POINT (32.5064909 0.3429485)
245,4870505364,0.1624251,,4870505364,32.5355531,0.0,POINT (32.5355531 0.1624251)
246,566494101,0.3694599,,566494101,32.628824,-32767.0,POINT (32.628824 0.3694599)
247,4870505365,0.1638697,,4870505365,32.5367915,0.0,POINT (32.5367915 0.1638697)
248,4870505368,0.1644611,,4870505368,32.5369978,0.0,POINT (32.5369978 0.1644611)
249,566494115,0.3539054,,566494115,32.6368591,-32767.0,POINT (32.6368591 0.3539054)
250,4870505388,0.163029,,4870505388,32.5377869,0.0,POINT (32.5377869 0.163029)
251,566494127,0.3540308,,566494127,32.6380463,-32767.0,POINT (32.6380463 0.3540308)
252,6200361908,0.3253046,,6200361908,32.7396856,0.0,POINT (32.7396856 0.3253046)
253,6200361916,0.3271942,,6200361916,32.7384585,0.0,POINT (32.7384585 0.3271942)
254,6189351874,0.3246689,,6189351874,32.4174464,0.0,POINT (32.4174464 0.3246689)
255,566494153,0.3568157,,566494153,32.6365685,-32767.0,POINT (32.6365685 0.3568157)
256,6189351881,0.3278191,,6189351881,32.4155903,0.0,POINT (32.4155903 0.3278191)
257,566494156,0.3568318,,566494156,32.6400326,-32767.0,POINT (32.6400326 0.3568318)
258,566494160,0.3596461,,566494160,32.6318817,-32767.0,POINT (32.6318817 0.3596461)
259,566494164,0.3576421,,566494164,32.6314799,-32767.0,POINT (32.6314799 0.3576421)
260,5556274136,0.2928732,crossing,5556274136,32.5461292,0.118896484375,POINT (32.5461292 0.2928732)
261,6177686490,0.3957561,,6177686490,32.6957512,0.0,POINT (32.6957512 0.3957561)
262,6177686491,0.3994287,,6177686491,32.6949477,0.0,POINT (32.6949477 0.3994287)
263,5556274139,0.2925847,,5556274139,32.546742,-32767.0,POINT (32.546742 0.2925847)
264,6182798298,0.1003146,,6182798298,32.5411566,0.0,POINT (32.5411566 0.1003146)
265,6177686495,0.3992997,,6177686495,32.6943063,0.0,POINT (32.6943063 0.3992997)
266,6177686496,0.4000214,,6177686496,32.6941538,0.0,POINT (32.6941538 0.4000214)
267,6182798305,0.0993973,,6182798305,32.5403713,0.0,POINT (32.5403713 0.09939729999999999)
268,6167462885,0.4002534,,6167462885,32.477792,0.0,POINT (32.477792 0.4002534)
269,6177686503,0.3990073,,6177686503,32.6943707,0.0,POINT (32.6943707 0.3990073)
270,6177686504,0.4005652,,6177686504,32.6987404,0.0,POINT (32.6987404 0.4005652)
271,6177686511,0.4002353,,6177686511,32.6988047,0.0,POINT (32.6988047 0.4002353)
272,566494193,0.3613076,,566494193,32.6315898,-32767.0,POINT (32.6315898 0.3613076)
273,6167462898,0.396261,,6167462898,32.4743789,0.0,POINT (32.4743789 0.396261)
274,6182798323,0.1000437,,6182798323,32.5436738,0.0,POINT (32.5436738 0.1000437)
275,6177686518,0.3989485,,6177686518,32.6986827,0.0,POINT (32.6986827 0.3989485)
276,566494200,0.3601625,,566494200,32.6341197,-32767.0,POINT (32.6341197 0.3601625)
277,566494201,0.3598984,,566494201,32.6328119,-32767.0,POINT (32.6328119 0.3598984)
278,566494207,0.3610426,,566494207,32.6330342,-32767.0,POINT (32.6330342 0.3610426)
279,566494213,0.3609184,,566494213,32.6322784,-32767.0,POINT (32.6322784 0.3609184)
280,6177686541,0.3984,,6177686541,32.7008618,0.0,POINT (32.7008618 0.3984)
281,2560885782,0.2798882,,2560885782,32.5624709,-32767.0,POINT (32.5624709 0.2798882)
282,566494232,0.3621397,,566494232,32.633611,-32767.0,POINT (32.633611 0.3621397)
283,566494234,0.3616826,,566494234,32.632319,-32767.0,POINT (32.632319 0.3616826)
284,566494236,0.3611966,,566494236,32.6322731,-32767.0,POINT (32.6322731 0.3611966)
285,2560885790,0.2765148,,2560885790,32.5635384,-32767.0,POINT (32.5635384 0.2765148)
286,2560885792,0.2761328,,2560885792,32.5636108,-32767.0,POINT (32.5636108 0.2761328)
287,2560885794,0.2845978,,2560885794,32.5612741,-32767.0,POINT (32.5612741 0.2845978)
288,2560885795,0.2845344,,2560885795,32.5610506,-32767.0,POINT (32.5610506 0.2845344)
289,2560885796,0.2850407,,2560885796,32.5604526,-32767.0,POINT (32.5604526 0.2850407)
290,566494246,0.3592125,,566494246,32.6360035,-32767.0,POINT (32.6360035 0.3592125)
291,6189351985,0.3285621,,6189351985,32.4163789,0.0,POINT (32.4163789 0.3285621)
292,4870505526,0.1612893,,4870505526,32.542898,0.0,POINT (32.542898 0.1612893)
293,6189351991,0.3294595,,6189351991,32.4177849,0.0,POINT (32.4177849 0.3294595)
294,566494264,0.3596112,,566494264,32.6371379,-32767.0,POINT (32.6371379 0.3596112)
295,6198264889,0.4266772,,6198264889,32.6531401,0.0,POINT (32.6531401 0.4266772)
296,6198264891,0.4260314,,6198264891,32.6532072,0.0,POINT (32.6532072 0.4260314)
297,4870505532,0.159223,,4870505532,32.5427624,0.0,POINT (32.5427624 0.159223)
298,566494270,0.360664,,566494270,32.6369489,-32767.0,POINT (32.6369489 0.360664)
299,6198264895,0.4241741,,6198264895,32.6534285,0.0,POINT (32.6534285 0.4241741)
300,6198264898,0.4228731,,6198264898,32.6535812,0.0,POINT (32.6535812 0.4228731)
