id,lat,leisure,lon,name,type
3809508841,47.9334495,,106.8869593,Зурагтын хуучин эцэс,bus_station
3809508846,47.9611557,,106.8273285,1-р буудал,bus_station
3809508847,47.9641746,,106.8286722,2-р буудал,bus_station
3809508848,47.9713535,,106.8290419,Зүүн салааны хуучин эцэс,bus_station
3809508849,47.9840119,,106.8277323,Улаан Худаг,bus_station
3809508850,47.9879915,,106.827617,Зүүн Салаа,bus_station
3809508851,47.9961589,,106.8259369,Баян-Хангай,bus_station
3809508852,47.9985837,,106.8257664,Зүүн салааны эцэс,bus_station
3809508853,47.9698732,,106.8292875,Хуучин эцэс,bus_station
3809508854,47.9605762,,106.8269849,Зүүн салааны 2-р буудал,bus_station
3809508855,47.9604013,,106.8268813,Зүүн салааны 1-р буудал,bus_station
3809508856,47.9168977,,106.8180332,Троллейбусны зогсоол,bus_station
3809509159,47.9135987,,106.8680147,10-р хороолол,bus_station
3811381424,47.9166417,,106.909502,Мөнгөн завьяа,bus_station
3833013412,47.8588246,,106.7549248,Temple,place_of_worship
3838634376,47.8815608,,106.9175882,American School of Ulaanbaatar,school
3842253577,47.881007,,106.9177657,,kindergarten
3842256130,47.8811365,,106.9177657,,school
3846177957,47.9210733,,106.9219775,Sweet restaurant,restaurant
3846184858,47.9162144,,106.9163717,Голомт банк,bank
3875834202,47.9216089,,106.9252939,Оюутан зоог,cafe
3875836173,47.9218654,,106.9246836,Оюутан зоог,cafe
3886060461,47.9113771,,106.9129988,CITY зоог,cafe
3886060462,47.9114346,,106.9132026,LE BLE ресторан,restaurant
3886060463,47.9134344,,106.9127906,Тэгш саруул өрхийн эмнэлэг,hospital
3886060466,47.91322,,106.9135484,220 Cafe,cafe
3886060467,47.9108719,,106.912391,Cakery Bakery,cafe
3886060488,47.912537,,106.9136041,Casablanca,restaurant
3886060501,47.9116103,,106.9090812,Эмийн сан,pharmacy
3886060502,47.9114073,,106.907767,Үндэсний хөрөнгө оруулалтын банк,bank
3886060503,47.9121782,,106.9076208,Krone,restaurant
3886060507,47.9129396,,106.91281,Шүдний эмнэлэг,dentist
3886060509,47.9128195,,106.9142289,One Day in Mongolia,restaurant
3886060510,47.913349,,106.9184591,Atlas,cafe
3886060524,47.9147352,,106.9080876,Цэцэрлэг,kindergarten
3886060526,47.9141491,,106.9077604,Station 50,bar
3886060529,47.9120841,,106.9056764,Geyong Buk Gung,restaurant
3886060530,47.9137488,,106.9058964,Shouting wings,bar
3886060533,47.9123047,,106.9086426,Causcase рестроран,restaurant
3886114747,47.9241687,,106.9160845,888 cafe,cafe
3886128844,47.9241834,,106.9162577,Шимт бууз,fast_food
3886141371,47.9242077,,106.9163247,G-Man Coffee & Food,cafe
3886158457,47.9151393,,106.9071145,Turning Point,restaurant
3886158462,47.9131961,,106.9048294,Mojito,bar
3886158463,47.9130899,,106.9042179,Голомт Солонго салбар,bank
3886158468,47.913692,,106.9049652,Хас,bank
3886158469,47.9131594,,106.9048615,Пиберри,cafe
3886158470,47.9130253,,106.9024131,Los Angeles,restaurant
3886158472,47.9129243,,106.9009058,California,restaurant
3886158473,47.9164269,,106.9022004,Unique Vista,restaurant
3886158474,47.9098632,,106.9124105,Солонгосын зоогийн газар,restaurant
3886158475,47.9143089,,106.9114376,UB light restaurant & pub,restaurant
3886158479,47.9166812,,106.9091127,Broadway,restaurant
3886158484,47.9160857,,106.9074262,Ti-Amo,cafe
3886158486,47.9154446,,106.9023234,Berlin Burger,restaurant
3886158487,47.9107041,,106.9078792,Thai-Fi,restaurant
3886158490,47.9139165,,106.909963,Rosewood,restaurant
3886158492,47.9160852,,106.9163341,City,restaurant
3886158493,47.9159169,,106.9162551,Цэ,pub
3886158494,47.9163064,,106.9150226,Папаминго,cafe
3886158495,47.9149802,,106.9124633,Ариг рамэн,restaurant
3886158496,47.9151933,,106.9174944,Silk Road,restaurant
3886158497,47.9105331,,106.9127255,Romansa,restaurant
3886158498,47.9139556,,106.9089464,The Piano,cafe
3886158499,47.9144142,,106.9087759,Melon,pub
3886158500,47.9143714,,106.9086341,Худалдаа Хөгжлийн Банк,bank
3886158505,47.9140719,,106.8908908,Tom'n Toms,cafe
3887060457,47.9124839,,106.9268405,Пицца хат,fast_food
3887075594,47.9092321,,106.9438001,Хаан Банк,bank
3887078151,47.9049385,,106.9432422,California,cafe
3887084830,47.9136116,,106.947421,ХӨСҮТ,hospital
3887089094,47.9128565,,106.9413646,Hot Pot,restaurant
3887090075,47.9128038,,106.9410145,Төрийн банк,bank
3887612407,47.9200528,,106.8692296,93-р Сургууль,school
3887613705,47.9189563,,106.8691545,54-р Сургууль,school
3887615791,47.9192367,,106.8718475,77-р Сургууль,school
3887622382,47.9197292,,106.8657481,Лаборатори 93-р сургууль,school
3887626683,47.9220803,,106.8658769,Төрийн Банк,bank
3887631204,47.9223786,,106.8765593,Mammut,bar
3887647856,47.9183238,,106.855525,Манал-Оточ  Компьютер томографи,hospital
3887650671,47.9245302,,106.8753504,Гурван Тамир Дунд Сургууль,school
3887652611,47.9221325,,106.8692618,Falcons,pub
3887654359,47.9243792,,106.8753504,Хөх Хулганы Орон,place_of_worship
3887659092,47.9231498,,106.8789178,Шөлөндөө Ресторан,restaurant
3887660066,47.9221576,,106.8667298,Хавай Фитнесс,place_of_worship
3887665007,47.9154707,,106.8919372,Maxmall,place_of_worship
3888647001,47.9096552,,106.9131469,Наран плаза,place_of_worship
3889174287,47.9236471,,106.9783052,Хаан банк,atm
3890435364,47.9212408,,106.9863268,Батлан хамгаалахын их сургуулийн АТМ,atm
3891275402,47.9208135,,106.9200625,S.O.R.T,restaurant
3891276601,47.9204934,,106.9196214,I loft,restaurant
3891276697,47.9197455,,106.9248163,Loving hut,restaurant
3891278774,47.9197595,,106.9238301,Miracle hospital,restaurant
3891278904,47.9210428,,106.9272947,Good food mini market,marketplace
3891279085,47.9209414,,106.9273104,Coffee Hut,cafe
3891280635,47.9218698,,106.9264442,Deej tsainii gazar,restaurant
3891282157,47.9223541,,106.9266555,Nogoo gazar restaurant,restaurant
3891463742,47.9234097,,106.8755099,Жүр Үр,cafe
3891476811,47.9161795,,106.9077239,Round Table Pizza,restaurant
3891665660,47.91478,,106.9131631,Худалдаа хөгжлийн банк,bank
3891838594,47.9068289,,107.0160225,Амгалан зах,marketplace
3891862602,47.9068137,,107.0160542,Хаан банк,bank
3891870638,47.9122036,,106.9758961,Католик сүм,place_of_worship
3891907930,47.9328655,,106.9055246,Гоймондоо,fast_food
3891910480,47.9158511,,106.8537518,мөнгөн гүүр эмнэлэг,hospital
3891919953,47.9415013,,106.9105109,57-р сургууль,school
3891920944,47.9418361,,106.9112114,Эгшиглэн түргэн хоол,fast_food
3891929435,47.9427339,,106.90274,Хүчит шонхор зах,marketplace
3891930311,47.9424524,,106.9015678,Хаан банк,bank
3891934571,47.938692,,106.9105809,777 караоке,bar
3891939855,47.9132739,,106.853426,Шөлөндөө хоолны газар,fast_food
3891944459,47.9397839,,106.911258,,pharmacy
3891960765,47.9143121,,106.8668827,Агар Эмийн Сан,pharmacy
3891982752,47.9132896,,106.8522221,Голомт Банк,bank
3891982753,47.9129572,,106.8494386,Хаан Банк,bank
3891985820,47.9130489,,106.850321,ЦЭ  ( TSE pub ),pub
3892019176,47.9157868,,106.8984004,Хопе (Hope),dentist
3892267543,47.9261383,,106.9077086,тоглоомын талбай,kindergarten
3892283560,47.9226387,,106.9042304,Тэнгис караоке,bar
3892299570,47.9188235,,106.9004701,Монос эмийн сан,pharmacy
3892306375,47.9193821,,106.9027922,Монгол элимпекс Бөмбөгөр,pharmacy
3892306376,47.9214582,,106.9030686,Монгол элимпекс парм-1,pharmacy
3892322872,47.914276,,106.9178506,Mille's Espresso,restaurant
3892383011,47.9041648,,106.9118797,Double shot coffee & cocktail,cafe
3892403966,47.9007883,,106.9095329,Их хуралдай,restaurant
3893269568,47.8557802,,106.75914,ИАТ-ийн эмнэлэг,hospital
3893379343,47.9216096,,106.9466525,,bar
3893390518,47.9097853,,106.8959476,Төрийн банк,bank
3893400182,47.9196175,,106.9632044,128-р цэцэрлэг,kindergarten
3893410061,47.9216166,,106.9476043,Мөнхийн тун эмийн сан,pharmacy
3893430457,47.9127698,,106.8452585,Голомт Банк Бизнес Салбар,bank
3893436348,47.9176638,,106.8175545,Голомт банк,bank
3893455080,47.8474001,,106.7266664,"""Энхжин"" хүнсний дэлгүүр",marketplace
3893455081,47.8485788,,106.7256191,"""Морин даваа"" Амартайван чуулган",place_of_worship
3893456097,47.8457732,,106.7262957,Гэр цэцэрлэг,kindergarten
3893459546,47.9142798,,106.8663478,Голомт Банк,bank
3893460698,47.9089983,,106.8829368,Голомт Гааль тооцооны төв,bank
3893460702,47.8457081,,106.7268782,"""Амин тус"" өрхийн эмнэлэг",hospital
3893462202,47.9111875,,106.8828567,Голомт банк Варьете тооцооны төв,bank
3893464752,47.923239,,106.8821607,Голомт Банк,bank
3893464829,47.9124317,,106.9136768,Баянгол зоогийн газар,restaurant
3893467594,47.9154243,,106.8916616,Голомт банк Макс Моол тооцооны төв,bank
3893467621,47.9144575,,106.8950901,Голомт банк Голомт хотхон салбар,bank
3893467757,47.923354,,106.8864691,Голомт Банк,bank
3893474254,47.9162114,,106.9002547,Голомт банк ээлийн төв Бизнес төв,bank
3893487185,47.8480102,,106.7221123,Батхүүгийн дэлгүүр,marketplace
3893487187,47.8479668,,106.7217769,Хүнсний дэлгүүр,marketplace
3893495466,47.9132411,,106.8527992,Broadway ресторан,restaurant
3893497819,47.9208779,,106.9024211,Зуун билэг дунд сургууль,school
3893519172,47.9147581,,106.8669342,24н цагийн эмийн сан,pharmacy
3893539464,47.8457417,,106.7241422,Хүнсний дэлгүүр,marketplace
3893539465,47.845327,,106.7249748,Хүнсний дэлгүүр,marketplace
3893539466,47.8507228,,106.7225095,Хүнсний дэлгүүр,marketplace
3893653590,47.9223456,,106.8737823,Хаан банк,bank
3893657263,47.9231602,,106.879641,Winsway Ресторан,restaurant
3893746677,47.9265032,,106.9245246,Сүхбаатарын нэрэмжит 2-р сургууль,school
3894566063,47.9050242,,106.9464579,Дүнжингарав зогсоол,bus_station
3894568262,47.9042794,,106.9348812,PizzaHut,fast_food
3894575988,47.9167745,,106.9064442,Голомт банк - Номин юнайтед тооцооны төв,bank
3894581700,47.9014174,,106.930157,Голомт банк,bank
3894582072,47.9013514,,106.9300622,Голомт АТМ,atm
3894585504,47.9019926,,106.9309813,,restaurant
3894592546,47.9146192,,106.9089796,Милая,restaurant
3894593835,47.8701163,,106.8187978,29-р цэцэрлэг,kindergarten
3894597498,47.9238769,,106.8816242,,dentist
3894601635,47.9161729,,106.9083807,Хот Бууз Цайны Газар,restaurant
3894615949,47.9149453,,106.9088651,Алтан Гадас хятад солонгос хоолны газар,restaurant
3894616114,47.9144496,,106.9088964,"""Golden pen""",restaurant
3894621032,47.9129874,,106.9134082,Farmacity,pharmacy
3894634830,47.8816982,,106.9112469,Худалдаа Хөгжлийн Банк,bank
3894635084,47.8982682,,106.9091187,Cafe Bene,cafe
3894635434,47.9281345,,106.9108958,Цайны газар,fast_food
3894637676,47.8816739,,106.9128777,KFC Mongolia,fast_food
3894645101,47.9142608,,106.908134,Худалдаа хөгжлийн банкны АТМ,atm
3894650915,47.91397,,106.9084372,,bar
3894652410,47.9164594,,106.9017005,Monk,bar
3894653628,47.9224039,,106.9157515,Bitter House,bar
3894656330,47.9143011,,106.9097031,Улаанбаатар хотын банк,bank
3894656361,47.9124528,,106.9426144,Кимбаб Чонгуг,restaurant
3894679296,47.7033905,,106.9517665,АНЭмнэлэгийн Амбулаторийн тасаг,hospital
3894695000,47.9141332,,106.9160883,Sekitei hotpot restaurant,restaurant
3894702579,47.7099149,,106.9470589,Хүмүүн цогцолбор Ахлах сургууль,school
3894719647,47.9007014,,106.9183287,,hospital
3894730536,47.7109869,,106.9544711,МСҮТ,school
3894736073,47.6964622,,106.9496121,МонГени V сургууль,school
3894766432,47.9174309,,106.9071792,ХХБ АТМ,atm
3894771518,47.923261,,106.8806763,Миланже Pub,pub
3894775817,47.9141918,,106.916109,XXБ АТМ,atm
3894776971,47.9039587,,106.910969,Хаан банк,bank
3894776984,47.9044379,,106.9111661,Энх тайван солонгос хоолны газар,restaurant
3894778076,47.9237412,,106.9184691,МУИС хичээлийн 3-р байр,school
3894779353,47.9174763,,106.9073971,ХХБ,bank
3894787860,47.9252922,,106.8776207,Эрхэс паб,pub
3894794660,47.9049069,,106.9127836,,kindergarten
3894799125,47.9148183,,106.9072092,POTALA,restaurant
3894799662,47.9240361,,106.8892483,Цайны газар,fast_food
3894800588,47.9038224,,106.9109197,Милая,fast_food
3894809452,47.9166953,,106.9086997,Tөрийн банк,bank
3894811919,47.9136051,,106.8563587,Онол,school
3894815530,47.9231473,,106.8801542,Винсвэй,pub
3894816457,47.9228006,,106.8867562,Ска,restaurant
3894816458,47.9228316,,106.8868294,Ска,restaurant
3894816466,47.9252205,,106.8919421,Монголын Үндэсний Их Сургууль,school
3894818144,47.9233555,,106.8863641,Төрийн Банк,bank
3894822057,47.9123903,,106.8417787,Пизза хат,fast_food
3894825284,47.9124591,,106.8427025,Жаксон Паб,pub
3894825757,47.9124045,,106.8422813,Худалдаа Хөгжлийн Банk,bank
3894827591,47.9231478,,106.8800933,Цэ,pub
3894835119,47.9230603,,106.877832,Капитал Банк,bank
3894836714,47.9136503,,106.8375014,Нью Инн Паб,pub
3894838405,47.9122146,,106.8376658,Төрийн банк,bank
3895021481,47.925623,,106.9146331,,pharmacy
3895022914,47.9256346,,106.9146291,"""Отэсо""",pharmacy
3895025301,47.9274672,,106.9124481,Голомт банк ATM,atm
3895026124,47.9264608,,106.9149882,Монос эмийн сан,pharmacy
3895039814,47.9247349,,106.9148019,Төрийн банк,bank
3895059547,47.9137397,,106.9057449,Dublin Irish Pub,restaurant
3895059605,47.913724,,106.9055721,Grand Royal,restaurant
3895067004,47.9151767,,106.9070416,Кидан хадгаламж зээлийн хоршоо,bank
3895098431,47.9167039,,106.9548672,,pharmacy
3895102972,47.9166956,,106.9573628,,restaurant
3895132124,47.9217669,,106.9225344,ХХБ,atm
3895133936,47.9218421,,106.9225157,Хас,atm
3895134911,47.9213952,,106.9219468,,pharmacy
3895137758,47.9222822,,106.9219539,Redbull,restaurant
3895142384,47.8980364,,106.9091782,TOM N TOMS,cafe
3895152267,47.9097609,,106.9130611,XXБ АТМ,atm
3895160441,47.9202635,,106.9455061,,cafe
3895182354,47.9182548,,106.9040063,Нархан,restaurant
3895183013,47.9263916,,106.9197544,,bar
3895189915,47.9118594,,106.8347801,Төрийн Банк,bank
3895192496,47.9223582,,106.9034629,Төрийн банк,bank
3895195065,47.9043169,,106.9351427,Хаан банк,bank
3895199273,47.926546,,106.919475,Гацуурхан,restaurant
3895200548,47.8953088,,106.9081003,Төрийн банк,bank
3895203191,47.9095643,,106.949835,Хаан банк,bank
3895205744,47.9099891,,106.9429598,Хаан банк,bank
3895221583,47.91858,,106.9408215,Хаан банк,bank
3895225714,47.9184374,,106.9475914,Хаан банк,bank
3895232978,47.9180414,,106.9306752,,bar
3895237625,47.9167572,,106.8385645,23-р Байр Автобусны Буудал,bus_station
3895265458,47.9220346,,106.9235153,Шинжлэх Ухаан Технологийн Их сургууль 1-р байр,school
3895274537,47.9112846,,106.9376796,Төгсдэлгэрэх дунд сургууль,school
3895295916,47.9253703,,106.9132618,Кафе село,cafe
3895296185,47.9203008,,106.9082286,кока кола кебаб,fast_food
3895305590,47.9241709,,106.9118858,Кафе 9,cafe
3895308704,47.9172038,,106.9096359,камино,cafe
3895309450,47.9172107,,106.9099685,хаан хуушуур,restaurant
3895311508,47.9189152,,106.9069339,Эмээгийн цайны газар,restaurant
3896022601,47.9247425,,106.9192691,Эмийн сан,pharmacy
3896026889,47.9327909,,106.9248463,Сүм 1,place_of_worship
3896026914,47.932353,,106.9247971,Манаачийн пост,place_of_worship
3896057849,47.9222893,,106.9168847,Хаан банк,bank
3896080156,47.9141381,,106.8595446,Авралын 3ар Христийн Сүм,place_of_worship
3896082124,47.9132107,,106.8531794,ATM,atm
3896082125,47.9132688,,106.8537562,,atm
3896139601,47.928568,,106.9264563,Eclipcse,restaurant
3896141363,47.9333704,,106.9272569,Цайны газар,fast_food
3896142104,47.9300145,,106.9298031,Цайны газар,fast_food
3896149800,47.9295092,,106.9262828,Уран Шүдний эмнэлэг,dentist
3896151162,47.9285916,,106.9264512,1992,cafe
3896151168,47.928568,,106.9264563,Алтан тоорой,restaurant
3896152357,47.9292895,,106.9263814,Хаяг реклам,fast_food
3896154149,47.9276458,,106.9272447,Хас банк АТМ,bank
3896154480,47.9273326,,106.9257792,,bank
3896154735,47.9276458,,106.9272447,Голомт банк АТМ,bank
3896154755,47.9276726,,106.9273111,Худалдаа хөгжил банк АТМ,bank
3896155788,47.9274753,,106.9277042,11р хороолол,fast_food
3896158868,47.9114709,,106.9132982,Comfortabe,cafe
3896158869,47.9128199,,106.9103116,Энх-орчлон хүү,school
3896158872,47.9144751,,106.9089377,"""Golden pen""",restaurant
3896158875,47.9169787,,106.9116374,Arig bank,bank
3896158876,47.9180854,,106.9114163,Зочин бууз,cafe
3896158877,47.9161395,,106.903074,Шөлөндөө,cafe
3896158878,47.9154917,,106.9001228,Noodle house,restaurant
3896158879,47.9130625,,106.9036,The IVY,restaurant
3896158880,47.9132274,,106.9049989,Төрийн Банк,bank
3896158883,47.9126871,,106.9056311,Эмийн сан,pharmacy
3896158885,47.9124863,,106.9054366,Дээжис,cafe
3896158886,47.9126462,,106.9027199,,dentist
3896158887,47.912676,,106.9025304,Эмийн сан,pharmacy
3896158888,47.9129991,,106.8997419,Shibuya,restaurant
3896158889,47.9143507,,106.907271,Oriental Treasure,restaurant
3896158890,47.9142411,,106.9111046,Darts,restaurant
3896158892,47.9112707,,106.904871,Movie English,school
3896158895,47.9171762,,106.9066466,Caffe Bene,cafe
3896160369,47.9272681,,106.9282288,Supermarket,fast_food
3896160948,47.9272149,,106.9282498,Мах ногооны төрөлжсөн мухлаг,restaurant
3896218820,47.9269649,,106.9267471,Эмийн сан,pharmacy
3896233934,47.9257859,,106.9270393,Аудитын компани,bank
3896240176,47.9262725,,106.9269202,Төрийн банк,bank
3896247922,47.9260018,,106.9269903,Хасбанк салбар,bank
3896247951,47.9259048,,106.927009,Шүдний эмнэлэг,dentist
3896252127,47.9295053,,106.9249204,Голомт банк салбар,bank
3896273446,47.9293814,,106.9253581,Солонгос хоолны газар,restaurant
3896304447,47.9301937,,106.924403,Монцамэ Агентлаг,school
3896337355,47.9143292,,106.9739561,LEI,school
3896348173,47.9153698,,106.9728964,172-р цэцэрлэг,kindergarten
3896356788,47.9224296,,106.8798051,Шүдний эмнэлэг,dentist
3896394706,47.9260768,,106.9133064,BBQ,restaurant
3896396193,47.9259646,,106.9131678,Yummy chicken,fast_food
3896557282,47.9182796,,106.9643082,Наран зоог,restaurant
3896557283,47.918341,,106.9643827,Apteka,pharmacy
3896562535,47.9175006,,106.9646616,хаан банк атм,atm
3896562570,47.9170075,,106.9646152,капитал банк атм,atm
3896578786,47.9204582,,106.9631352,115-р цэцэрлэг,kindergarten
3896594520,47.9236935,,106.9400431,Аз кафе,cafe
3896630949,47.9174231,,106.9501127,Mirage караоке,bar
3896635028,47.9180641,,106.9500615,Тавин ус эмийн сан,pharmacy
3896671998,47.920525,,106.9433498,Батхаан ресторан&паб,restaurant
3896672023,47.9201997,,106.943331,Голомт банк,bank
3896676560,47.9207013,,106.9432785,Капитрон банк,bank
3896678531,47.9209949,,106.9431504,"Хөдалдаа, хөгжлийн Банк",bank
3896684316,47.9212216,,106.9431605,Цэ,pub
3896692491,47.9215761,,106.9431083,Үндэсний зоог,restaurant
3896695707,47.9219613,,106.942889,Солонгос хоолны газар,restaurant
3896710452,47.9234943,,106.9426656,зочин гэр бүлийн ресторан,restaurant
3896724069,47.918742,,106.9069713,Шүдний эмнэлэг,dentist
3896730255,47.9183743,,106.9069148,Эмээгийн цайны газар,restaurant
3896744524,47.9176285,,106.9072457,cadesso кофе шоп,cafe
3896745722,47.9129899,,106.9014013,코리아하우스1한식당,restaurant
3896750805,47.9176321,,106.9066483,Эмийн сан,pharmacy
3896763516,47.912992,,106.9016293,улаанбаатар хотын банк,bank
3896771886,47.9129899,,106.901312,airmarket билетийн касс,marketplace
3896777481,47.912992,,106.8995558,the Coffee bean & tea leaf кофе шоф,cafe
3896940935,47.9132187,,106.8526949,Wiraka паб,pub
3896952648,47.9132349,,106.853285,Хас Банк,bank
3896970401,47.9122497,,106.853344,,restaurant
3896971380,47.9141834,,106.8571034,голомт атм,atm
3897009223,47.9134506,,107.0019081,27-р сургууль,school
3897537224,47.9200192,,106.9001898,Бөмбөгөр худалдааны төв,marketplace
3897546777,47.9169317,,106.9073182,Баялаг зоогийн газар,restaurant
3897581863,47.8662622,,106.7633405,114-р Сургууль,school
3898544288,47.911669,,106.8331699,Эмийн Сан,pharmacy
3898549192,47.9116307,,106.8322827,Энхцовоо дент Шүдний Эмнэлэг,dentist
3898565582,47.9123903,,106.8417787,Pizza Hut Mongolia,fast_food
3898583651,47.9153897,,106.8382448,Аптека,pharmacy
3898583707,47.9146731,,106.8383017,Энэрэл Мамоц Эмнэлэг,hospital
3898583708,47.9147262,,106.8382976,Апи Мон Эмэнэлэг,hospital
3898585688,47.9146404,,106.8383281,ЦНС эмнэлэг,hospital
3898586133,47.9147167,,106.8383119,Шүдний Эмнэлэг,dentist
3898586944,47.9143584,,106.8406394,Ээждээ Хүнсний Дэлгүүр,marketplace
3899233604,47.9144224,,106.9102323,Солонгос хоолны газар,restaurant
3899268763,47.9256039,,106.9151054,Ceylonta srilanka,restaurant
3899269056,47.9262087,,106.9151484,Cafe Bene,cafe
3899271579,47.9257604,,106.9151054,vikas,restaurant
3899272148,47.9256885,,106.9150762,,restaurant
3899304788,47.9146756,,106.9089736,Mullewana,restaurant
3899307990,47.9148134,,106.9089316,TOTOYA-DINING,restaurant
3899315952,47.9150682,,106.9088421,Farmacity,pharmacy
3899326175,47.9143492,,106.9099684,Rainbow frozen yogurt & cafe,cafe
3899327732,47.9147974,,106.8602614,Mercy,pub
3899731948,47.9113493,,106.8438644,оньсхон цэцэрлэг,kindergarten
3899783210,47.9194559,,106.8645003,78-р Сургууль,school
3899818188,47.9214167,,106.8782728,47р сургууль,school
3900011107,47.9171742,,106.9388683,голомт банк,bank
3900023793,47.9234929,,106.8887749,Caffe Bene,cafe
3900025306,47.9234889,,106.8884652,Бургер Кинг,fast_food
3900029469,47.9170845,,106.9353794,Hazara Indian Cuisine,restaurant
3900054830,47.922974,,106.8899037,ЭлЭм Караоке,pub
3900072497,47.9181139,,106.9205381,Голомт банк,bank
3900075846,47.9226165,,106.8869265,Караоке,pub
3900077125,47.919914,,106.9027455,Голомт банк,bank
3900077980,47.9165751,,106.9186928,Голомт банк,bank
3900079785,47.9171216,,106.9157209,Голомт банк,bank
3900084192,47.9155045,,106.9061368,Голомт банк,bank
3900084405,47.914295,,106.9160453,Голомт банк,bank
3900095819,47.9233747,,106.8845951,Худалдаа Хөгжлийн Банк,bank
3900114210,47.9215101,,106.9031798,Капитал банк,bank
3900115346,47.917961,,106.911437,Цэ (tse pub),pub
3900122034,47.915762,,106.9035234,Бородвэй,restaurant
3900123333,47.9122032,,106.9086893,Цэ-Пү эрэгтэйчүүдийн эмнэлэг,hospital
3900125417,47.912695,,106.9100128,Дөлгөөн цайны газар,restaurant
3900128400,47.9227084,,106.8839551,Папаминго,cafe
3900131802,47.9223063,,106.8836866,Шинэ Дорно,restaurant
3900147383,47.9226094,,106.8835243,Зочин гэр бүлийн ресторан,restaurant
3900155198,47.9232483,,106.8814295,Милтон,restaurant
3900167364,47.9232229,,106.8808593,Ариг Банк,bank
3900191468,47.9231909,,106.879441,BBQ Ресторан,restaurant
3900340461,47.9104866,,106.889114,,cafe
3900791952,47.9139935,,106.9159199,Говь Финанс,bank
3900816749,47.8986426,,106.9054212,Интермед Эмнэлэг,hospital
3900837703,47.9147834,,106.8597665,Капитал Банк,bank
3900845778,47.9198759,,106.9027969,Капитал банк,bank
3900854549,47.9112112,,106.87371,,bank
3900855752,47.9230922,,106.8780531,Капитал Банк,bank
3900860401,47.9303545,,106.9131409,"Галакси Сургууль, цэцэрлэг",school
3900861757,47.9158415,,106.8997726,Капитал банк,bank
3900863528,47.9144204,,106.9088068,Yummy 2,fast_food
3900863531,47.9115556,,106.8877504,Учрахуй өрхийн эмнэлэг,hospital
3900864962,47.9293696,,106.9179045,Шарга Паб,pub
3900866521,47.9114405,,106.8944183,Vegan Lounge,cafe
3900866542,47.9098246,,106.8032037,Худалдаа хөгжлийн банк,atm
3900866551,47.9127363,,106.888574,Ахмадын Өргөө,cafe
3900866675,47.9143902,,106.9086986,ГОГО ТАХИА,fast_food
3900866683,47.9105002,,106.8944398,Алтан хундага,cafe
3900867138,47.9103472,,106.8120069,Капитал банк,bank
3900867380,47.9105366,,106.8169663,Капитал банк,bank
3900868274,47.9134249,,106.9022286,Худалдаа хөгжлийн банк,bank
3900870444,47.9103462,,106.8352828,Худалдаа Хөгжлийн Банк,bank
3900870470,47.9123555,,106.879754,Coffee88 & Lounge,cafe
3900870494,47.913069,,106.8502307,Худалдаа Хөгжлийн Банк,bank
3900871989,47.9145847,,106.9108873,Axis pub,pub
3900872157,47.9111096,,106.8785702,Cafe Shalom Coffee & Waffle,cafe
3900872956,47.9142394,,106.9072386,GUSTO restaurant,restaurant
3900873145,47.9142871,,106.9072304,МАН-НАРА рестoран,restaurant
3900873363,47.9150047,,106.8761022,Худалдаа хөгжлийн банк,bank
3900873922,47.9163046,,106.9021719,Худалдаа хөгжлийн банк,bank
3900874549,47.9144462,,106.9103874,UB lounge & karaoke,pub
3900875762,47.9145816,,106.9108312,Голомт банкны атм,atm
3900881294,47.9229588,,106.947831,Consul,restaurant
3900885266,47.9157687,,106.9679932,Лха ресторан,restaurant
3900886610,47.9122697,,106.9791216,Чулуун овоо,bus_station
3900887344,47.9123902,,106.9902977,Berlin burger,fast_food
3900888423,47.9130322,,107.0014128,Amar Agent-Bumbuujei,bank
3900899623,47.9122186,,106.9868099,зах,marketplace
3900927362,47.7746047,,107.2536838,Хаан банк,bank
3900932239,47.9127125,,106.9101008,Караокэ & бар,bar
3900937129,47.9127852,,106.9109216,Элит багачууд цэцэрлэг,kindergarten
3900943894,47.9153493,,106.8988134,Адмирал цайны газар,restaurant
3900947919,47.9839281,,106.8275555,эмийн сан,hospital
3900947956,47.9141035,,106.9074881,Grace Food & Cocktail's,restaurant
3900948766,47.914077,,106.907386,Амтат зоог,restaurant
3900952841,47.9139824,,106.818961,Мандах бүртгэд дээд сургууль,school
3900952937,47.9143111,,106.91111,MD karaoke,bar
3900954089,47.9141723,,106.9063943,Үри шигдан солонгос хоолны газар,restaurant
3900954542,47.9143958,,106.8906145,ATM,bank
3900954690,47.9143662,,106.9064003,Chicken & Meat korean restaurant,restaurant
3900962218,47.9142509,,106.9063683,Chicken & Meat korean restaurant,restaurant
3900965221,47.9098762,,106.7955131,Төрийн банк АТМ-6 ATM,atm
3900966592,47.9786936,,106.9341978,58-р сургууль,school
3900966595,47.9149411,,106.9072143,Dodo coffee,cafe
3900968065,47.9144597,,106.9072597,Prince coffee shop,cafe
3900972651,47.8993382,,106.6693287,Berlin burger,fast_food
3900973175,47.9147232,,106.9062956,Delhi darbar Indian restaurant,restaurant
3900982191,47.915911,,106.9057796,WOK N ROLL,restaurant
3900987613,47.9158932,,106.905441,Mughul restaurant,restaurant
3901034187,47.9117564,,106.8336274,,pub
3901035323,47.9239729,,106.893784,Караоке,pub
3901078527,47.9126907,,106.8895517,Тулгат,restaurant
